Id_primary-energy-source-bar,Id_Entity,Code,Year,CoalConsumption-TWh,OilConsumption-TWh,GasConsumption-TWh,NuclearConsumption-TWh,HydroConsumption-TWh,WindConsumption-TWh,SolarConsumption-TWh,GeoBiomassOther-TWh,Outlier_CoalConsumption-TWh,Outlier_OilConsumption-TWh,Outlier_GasConsumption-TWh,Outlier_NuclearConsumption-TWh,Outlier_HydroConsumption-TWh,Outlier_WindConsumption-TWh,Outlier_SolarConsumption-TWh,Outlier_GeoBiomassOther-TWh
4629,235,ROU,2002,95.27037811279295,125.24761962890624,158.5022430419922,15.44137191772461,46.83562088012695,0.0,0.0,0.003000000026077,1,1,1,1,1,1,1,1
4630,235,ROU,2003,106.61746978759766,111.20932006835938,171.30224609375,13.6531400680542,38.45274353027344,0.0,0.0,0.003000000026077,1,1,1,1,1,1,1,1
4631,235,ROU,2004,104.84186553955078,127.45269775390624,162.09100341796875,15.341448783874512,47.584716796875,0.0,0.0,0.0040000001899898,1,1,1,1,1,1,1,1
4632,235,ROU,2005,99.98217010498048,123.2432098388672,161.92674255371094,15.263585090637209,57.86100006103516,0.0,0.0,0.006000000052154,1,1,1,1,1,1,1,1
4633,235,ROU,2006,113.25408172607422,121.6143798828125,165.1304931640625,15.377832412719728,52.23025131225586,0.0028333333320915,0.0,0.0040000001899898,1,1,1,1,1,1,1,1
4634,235,ROU,2007,114.2086944580078,121.89928436279295,148.4219970703125,20.91739845275879,45.14579772949219,0.0084722219035029,0.0,0.0350000001490116,1,1,1,1,1,1,1,1
4635,235,ROU,2008,109.88726806640624,121.22535705566406,141.4145050048828,30.271137237548828,48.31895065307617,0.0140555556863546,0.0,0.0240000002086162,1,1,1,1,1,1,1,1
4636,235,ROU,2009,87.61161804199219,107.87369537353516,123.04949951171876,31.49389266967773,43.38198852539063,0.0251388885080814,0.0028333333320915,0.0099999997764825,1,1,1,1,1,1,1,1
4637,235,ROU,2010,81.89478302001953,102.89142608642578,125.46900177001952,30.95709609985352,55.18683624267578,0.8493272066116333,0.0056111109443008,0.1110000014305114,1,1,1,1,1,1,1,1
4638,235,ROU,2011,95.4650421142578,105.70635223388672,129.15174865722656,31.09711456298828,40.62946319580078,3.826253890991211,0.0027583332266658,0.1979999989271164,1,1,1,1,1,0,1,1
4639,235,ROU,2012,88.00536346435547,106.402099609375,125.34100341796876,30.169294357299805,33.08419418334961,7.238709926605225,0.0219444446265697,0.2119999974966049,1,1,1,1,1,0,1,1
4640,235,ROU,2013,68.35554504394531,97.08761596679688,114.427001953125,30.38560104370117,40.3184700012207,12.318888664245604,1.144675612449646,0.2520000040531158,1,1,1,1,1,0,0,1
4641,235,ROU,2014,67.5877685546875,104.19296264648438,108.7312469482422,30.35235023498535,50.181976318359375,12.7966947555542,3.509094476699829,0.5049999952316284,1,1,1,1,1,0,0,1
4642,235,ROU,2015,70.0895767211914,105.92894744873048,103.708251953125,30.07968521118164,44.79220962524414,19.020463943481445,5.337471008300781,0.5239999890327454,1,1,1,1,1,0,0,1
4643,235,ROU,2016,62.37897109985352,110.91465759277344,104.94610595703124,28.99231719970703,48.26163482666016,17.641677856445312,4.872208118438721,0.531000018119812,1,1,1,1,1,0,0,1
4644,235,ROU,2017,62.51008605957031,116.10768127441406,112.9026870727539,29.391263961791992,38.5727424621582,19.712177276611328,4.93935489654541,0.5251680016517639,1,1,1,1,1,0,0,1
4645,235,ROU,2018,59.621578216552734,119.3412857055664,115.62987518310548,28.884258270263672,46.73386001586914,16.726287841796875,4.685582637786865,0.4371300041675567,1,1,1,1,1,0,0,1
4646,235,ROU,2019,57.78101348876953,123.75360870361328,107.7498016357422,28.53240394592285,41.07087707519531,17.85344123840332,4.686758995056152,0.504144012928009,1,1,1,1,1,0,0,1
4647,235,ROU,2020,41.71913146972656,116.1703109741211,112.60094451904295,28.89634323120117,40.39457702636719,18.239578247070312,4.551359176635742,0.5465369820594788,1,1,1,1,1,0,0,1
4648,235,ROU,2021,48.2154655456543,126.4298095703125,114.3570556640625,28.333589553833008,44.22244644165039,17.20726776123047,4.450967311859131,0.7086763381958008,1,1,1,1,1,0,0,1
4649,236,RUS,1985,2303.885009765625,2936.283935546875,3560.847900390625,281.81396484375,472.3079223632813,0.0,0.0,0.0,0,0,0,0,0,1,1,1
4650,236,RUS,1986,2366.4609375,2971.359130859375,3602.14306640625,298.56756591796875,485.9248962402344,0.0,0.0,0.0,0,0,0,0,0,1,1,1
4651,236,RUS,1987,2402.564208984375,2995.656005859375,3809.967041015625,353.8443908691406,480.5931091308594,0.0,0.0,0.0,0,0,0,0,0,1,1,1
4652,236,RUS,1988,2367.101806640625,2972.01171875,4020.56201171875,382.5361633300781,475.8493957519531,0.0,0.0,0.0,0,0,0,0,0,1,1,1
4653,236,RUS,1989,2288.8671875,3027.455810546875,4080.3359375,386.8624877929688,472.3079223632813,0.0,0.0,0.0,0,0,0,0,0,1,1,1
4654,236,RUS,1990,2120.21337890625,2984.632080078125,4141.9501953125,335.7489929199219,493.3606567382813,0.0,0.0,0.0649999976158142,0,0,0,0,0,1,1,1
4655,236,RUS,1991,1942.9110107421875,2908.478759765625,4249.54833984375,340.455810546875,497.0521545410156,0.0,0.0,0.0649999976158142,0,0,0,0,0,1,1,1
4656,236,RUS,1992,1825.70654296875,2777.47412109375,4113.44873046875,339.4405517578125,510.3586120605469,0.0,0.0,0.0630000010132789,0,0,0,0,0,1,1,1
4657,236,RUS,1993,1647.8697509765625,2316.02880859375,4101.48779296875,338.1920471191406,515.3707275390625,0.0,0.0,0.0599999986588954,0,1,0,0,0,1,1,1
4658,236,RUS,1994,1441.22509765625,2046.037353515625,3853.200927734375,277.5657043457031,520.2113037109375,0.0,0.0,0.0610000006854534,0,1,0,0,0,1,1,1
4659,236,RUS,1995,1388.345703125,1785.4498291015625,3724.45166015625,282.42352294921875,521.1847534179688,0.0,0.0,0.0590000003576278,0,1,0,0,0,1,1,1
4660,236,RUS,1996,1362.636962890625,1539.5093994140625,3745.230712890625,309.3629150390625,456.2900390625,0.0,0.0,0.0570000000298023,0,1,0,0,0,1,1,1
4661,236,RUS,1997,1256.4482421875,1526.9075927734375,3454.08251953125,307.8646850585937,465.5306396484375,0.0,0.0,0.0570000000298023,0,1,0,0,0,1,1,1
4662,236,RUS,1998,1176.45068359375,1462.64111328125,3595.702392578125,294.30419921875,468.6739196777344,0.0,0.0,0.0579999983310699,0,1,0,0,0,1,1,1
4663,236,RUS,1999,1185.99267578125,1495.3160400390625,3584.6611328125,345.8193054199219,474.5731201171875,0.0,0.0,0.0579999983310699,0,1,0,0,0,1,1,1
4664,236,RUS,2000,1230.0567626953125,1465.80615234375,3661.9130859375,370.90576171875,485.17095947265625,0.0056111109443008,0.0,0.0790999978780746,0,1,0,0,0,1,1,1
4665,236,RUS,2001,1199.9080810546875,1509.421875,3721.68798828125,386.0320129394531,510.8783874511719,0.0091111110523343,0.0,0.1141000017523765,0,1,0,0,0,1,1,1
4666,236,RUS,2002,1204.939453125,1456.2138671875,3766.749267578125,396.6889343261719,473.3590698242188,0.0180833339691162,0.0,0.1732999980449676,0,1,0,0,0,1,1,1
4667,236,RUS,2003,1212.4134521484375,1509.1854248046875,3855.9521484375,418.3938598632813,451.4623107910156,0.024944445118308,0.0,0.365799993276596,0,1,0,0,0,1,1,1
4668,236,RUS,2004,1161.751953125,1488.4771728515625,3956.190185546875,400.14691162109375,506.2399597167969,0.0201666671782732,0.0,0.4498000144958496,0,1,0,0,0,1,1,1
4669,236,RUS,2005,1099.902587890625,1493.8192138671875,4004.01025390625,410.6357727050781,494.2566833496094,0.0194722227752208,0.0,0.4512999951839447,0,1,0,0,0,1,1,1
4670,236,RUS,2006,1128.3626708984375,1569.591552734375,4217.361328125,427.1389465332031,493.0659484863281,0.0148055553436279,0.0,0.5056999921798706,0,1,0,0,0,1,1,1
4671,236,RUS,2007,1092.2435302734375,1561.6669921875,4288.171875,434.2958068847656,500.61614990234375,0.0186666660010814,0.0,0.484499990940094,1,1,0,0,0,1,1,1
4672,236,RUS,2008,1171.35400390625,1611.6494140625,4227.47705078125,439.7590637207031,463.0413818359375,0.0146111110225319,0.0,0.4889000058174133,0,1,0,0,0,1,1,1
4673,236,RUS,2009,1071.7490234375,1546.3187255859375,3977.893310546875,438.3806762695313,486.4876403808594,0.0106111112982034,0.0,0.4973999857902527,1,1,0,0,0,1,1,1
4674,236,RUS,2010,1053.0177001953125,1604.919677734375,4239.2021484375,453.8883361816406,462.0886535644531,0.0116111114621162,0.0,0.5369139909744263,1,1,0,0,0,1,1,1
4675,236,RUS,2011,1093.417724609375,1721.7161865234375,4356.361328125,457.8091430664063,449.81298828125,0.0148611115291714,0.0033055555541068,0.5572080016136169,1,1,0,0,0,1,1,1
4676,236,RUS,2012,1144.689697265625,1751.1739501953125,4286.2587890625,467.1183471679688,448.18115234375,0.0143888890743255,0.0115555552765727,0.5028489828109741,0,1,0,0,0,1,1,1
4677,236,RUS,2013,1052.7127685546875,1748.8856201171875,4248.67431640625,451.1604309082031,493.7124328613281,0.012194444425404,0.0294344443827867,0.4815270006656647,1,1,0,0,0,1,1,1
4678,236,RUS,2014,1018.2274169921876,1833.6129150390625,4221.982421875,469.904052734375,469.74267578125,0.2603605687618255,0.4334555566310882,0.5544000267982483,1,1,0,0,0,1,0,1
4679,236,RUS,2015,1071.3555908203125,1761.9049072265625,4086.748291015625,505.1273498535156,452.4017639160156,0.3986594378948211,0.903761386871338,0.4812000095844269,1,1,0,0,0,1,0,1
4680,236,RUS,2016,1037.9775390625,1806.7877197265625,4206.4638671875,505.0776672363281,494.212646484375,0.3965241611003876,1.2536566257476809,0.4458999931812286,1,1,0,0,0,1,0,1
4681,236,RUS,2017,976.1058959960938,1799.7581787109375,4311.005859375,518.7740478515625,492.7724914550781,0.3699194490909576,1.447741985321045,0.5191789865493774,1,1,0,0,0,1,0,1
4682,236,RUS,2018,1007.8557739257812,1819.4935302734373,4544.9931640625,519.3963623046875,504.3749694824219,0.6274605393409729,1.6521508693695068,0.504306972026825,1,1,0,0,0,1,0,1
4683,236,RUS,2019,990.7597045898438,1858.5516357421875,4443.12744140625,528.6226806640625,512.3701171875,0.829830527305603,2.596564769744873,0.5211520195007324,1,1,0,0,0,1,0,1
4684,236,RUS,2020,914.2343139648438,1760.1290283203125,4234.833984375,544.14208984375,557.92431640625,2.988769769668579,4.8905181884765625,0.5133820176124573,1,1,0,0,0,0,0,1
4685,236,RUS,2021,947.807861328125,1862.9501953125,4746.140625,558.4149169921875,561.364501953125,6.763690948486328,6.049861431121826,0.518671989440918,1,1,0,0,0,0,0,1
4686,245,SAU,1965,0.0,229.1355438232422,6.004000186920166,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4687,245,SAU,1966,0.0,231.10159301757807,7.21999979019165,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4688,245,SAU,1967,0.0,233.0676422119141,8.697250366210938,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4689,245,SAU,1968,0.0,235.0585479736328,10.459500312805176,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4690,245,SAU,1969,0.0,237.07052612304688,12.592249870300291,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4691,245,SAU,1970,0.0,247.49395751953125,15.361499786376951,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4692,245,SAU,1971,0.0,250.45640563964844,12.815500259399414,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4693,245,SAU,1972,0.0,267.6435546875,14.525500297546388,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4694,245,SAU,1973,0.0,283.9003601074219,17.100000381469727,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4695,245,SAU,1974,0.0,297.7127685546875,21.641000747680664,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4696,245,SAU,1975,0.0,227.51585388183597,25.7450008392334,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4697,245,SAU,1976,0.0,265.0020446777344,27.79224967956543,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4698,245,SAU,1977,0.0,306.6510009765625,39.11149978637695,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4699,245,SAU,1978,0.0,331.4042358398437,53.93149948120117,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4700,245,SAU,1979,0.0,400.6282958984375,66.21499633789062,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4701,245,SAU,1980,0.0,327.538330078125,92.37799835205078,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4702,245,SAU,1981,0.0,393.5257263183594,107.71099853515624,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4703,245,SAU,1982,0.0,437.6914367675781,114.1614990234375,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4704,245,SAU,1983,0.0,486.509033203125,111.4729995727539,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4705,245,SAU,1984,0.0,542.3980712890625,172.89999389648438,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4706,245,SAU,1985,0.0,551.1337890625,178.60000610351562,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4707,245,SAU,1986,0.0,545.2589721679688,239.3999938964844,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4708,245,SAU,1987,0.0,577.1380615234375,254.6000061035156,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4709,245,SAU,1988,0.0,593.8245849609375,276.45001220703125,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4710,245,SAU,1989,0.0,573.4452514648438,283.1000061035156,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4711,245,SAU,1990,0.0,609.8970336914062,318.44000244140625,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4712,245,SAU,1991,0.0,638.3372192382812,334.114990234375,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4713,245,SAU,1992,0.0,618.3812866210938,363.375,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4714,245,SAU,1993,0.0,622.4703369140625,380.3800048828125,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4715,245,SAU,1994,0.0,753.2654418945312,406.3150024414063,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4716,245,SAU,1995,0.0,722.1708374023438,407.8349914550781,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4717,245,SAU,1996,0.0,746.6578369140625,421.8949890136719,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4718,245,SAU,1997,0.0,759.51904296875,430.7300109863281,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4719,245,SAU,1998,0.0,807.7869873046875,444.7900085449219,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4720,245,SAU,1999,0.0,836.5303344726562,438.8999938964844,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4721,245,SAU,2000,0.0,861.6846313476562,473.1950073242188,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4722,245,SAU,2001,0.0917652770876884,912.1856689453124,510.0549926757813,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4723,245,SAU,2002,0.144202783703804,942.5885009765624,538.6500244140625,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4724,245,SAU,2003,0.1835308372974395,998.4375,570.5700073242188,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4725,245,SAU,2004,0.1638666689395904,1078.32373046875,623.9600219726562,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4726,245,SAU,2005,0.3253213763236999,1081.90087890625,676.780029296875,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4727,245,SAU,2006,0.230534166097641,1132.6005859375,697.8795166015625,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4728,245,SAU,2007,0.6451758146286011,1202.923095703125,706.989990234375,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4729,245,SAU,2008,0.7464194297790527,1330.5841064453125,764.1799926757812,0.0,0.0,0.0,0.0017111111665144,0.0,1,1,1,1,1,1,1,1
4730,245,SAU,2009,0.2734738886356354,1449.6260986328125,745.2750244140625,0.0,0.0,0.0,0.001700000022538,0.0,1,1,1,1,1,1,1,1
4731,245,SAU,2010,0.7860291600227356,1593.1549072265625,832.77001953125,0.0,0.0,0.0,0.0113611109554767,0.0,1,1,1,1,1,1,1,1
4732,245,SAU,2011,0.7656638622283936,1673.8184814453125,876.469970703125,0.0,0.0,0.0,0.0148611115291714,0.0,1,1,1,1,1,1,1,1
4733,245,SAU,2012,0.897766649723053,1760.6409912109375,943.635009765625,0.0,0.0,0.0,0.0702949985861778,0.0,1,1,1,1,1,1,1,1
4734,245,SAU,2013,1.1490005254745483,1765.638916015625,950.2849731445312,0.0,0.0,0.0,0.1157622188329696,0.0,1,1,1,1,1,1,0,1
4735,245,SAU,2014,1.5928694009780884,1951.323974609375,972.6099853515624,0.0,0.0,0.0,0.1242961138486862,0.0,1,1,1,1,1,1,0,1
4736,245,SAU,2015,1.036424160003662,2024.701416015625,992.2750244140624,0.0,0.0,0.0,0.1235563904047012,0.0,1,1,1,1,1,1,0,1
4737,245,SAU,2016,0.855311930179596,2044.83642578125,1053.1700439453125,0.0,0.0,0.0,0.1228252798318862,0.0,1,1,0,1,1,1,0,1
4738,245,SAU,2017,1.3395644426345823,1982.976318359375,1092.5020751953125,0.0,0.0,0.0,0.1730797290802002,0.0,1,1,0,1,1,1,0,1
4739,245,SAU,2018,1.1144835948944092,1917.0562744140625,1121.0,0.0,0.0,0.0,0.4219622313976288,0.0,1,1,0,1,1,1,0,1
4740,245,SAU,2019,1.172558069229126,1884.200927734375,1111.5,0.0,0.0,0.0,0.5449519157409668,0.0,1,1,0,1,1,1,0,1
4741,245,SAU,2020,1.02818500995636,1816.589599609375,1130.5,0.0,0.0,0.0,0.5444377660751343,0.0,1,1,0,1,1,1,0,1
4742,245,SAU,2021,1.0253756046295166,1830.65771484375,1172.869873046875,0.0,0.0,0.0,2.172931671142578,0.0,1,1,0,1,1,1,0,1
4743,251,SGP,1965,0.046519998461008,47.84148788452149,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4744,251,SGP,1966,0.0581500008702278,54.68557357788086,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4745,251,SGP,1967,0.0348899997770786,65.72113037109375,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4746,251,SGP,1968,0.0697799995541572,81.66475677490234,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4747,251,SGP,1969,0.0348899997770786,80.28362274169922,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4748,251,SGP,1970,0.0348899997770786,87.17048645019531,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4749,251,SGP,1971,0.0461711101233959,75.65170288085938,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4750,251,SGP,1972,0.0348319448530674,94.75275421142578,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4751,251,SGP,1973,0.0504974983632564,89.276123046875,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4752,251,SGP,1974,0.0618366673588752,87.9966812133789,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4753,251,SGP,1975,0.0148333329707384,85.97112274169922,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4754,251,SGP,1976,0.0391697213053703,101.95271301269533,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4755,251,SGP,1977,0.0504974983632564,102.32413482666016,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4756,251,SGP,1978,0.0536027774214744,105.32003784179688,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4757,251,SGP,1979,0.0078333336859941,112.32547760009766,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4758,251,SGP,1980,0.0346341654658317,111.5365219116211,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4759,251,SGP,1981,0.0536027774214744,128.3061981201172,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4760,251,SGP,1982,0.0189722217619419,124.87467956542967,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4761,251,SGP,1983,0.037936944514513,132.2736358642578,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4762,251,SGP,1984,0.058138333261013,139.04440307617188,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4763,251,SGP,1985,0.1319422274827957,141.76170349121094,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4764,251,SGP,1986,0.0816308334469795,164.403076171875,0.0,0.0,0.0,0.0,0.0,0.0850000008940696,1,1,1,1,1,1,1,1
4765,251,SGP,1987,0.136466383934021,172.8289031982422,0.0,0.0,0.0,0.0,0.0,0.0850000008940696,1,1,1,1,1,1,1,1
4766,251,SGP,1988,0.1599705517292022,199.998291015625,0.0,0.0,0.0,0.0,0.0,0.0850000008940696,1,1,1,1,1,1,1,1
4767,251,SGP,1989,0.1443050056695938,228.12191772460935,0.0,0.0,0.0,0.0,0.0,0.0850000008940696,1,1,1,1,1,1,1,1
4768,251,SGP,1990,0.2494402825832367,272.58282470703125,0.0,0.0,0.0,0.0,0.0,0.0850000008940696,1,1,1,1,1,1,1,1
4769,251,SGP,1991,0.1476080566644668,277.38525390625,0.0,0.0,0.0,0.0,0.0,0.2450000047683715,1,1,1,1,1,1,1,1
4770,251,SGP,1992,0.2148061096668243,287.1405639648437,10.449999809265137,0.0,0.0,0.0,0.0,0.2450000047683715,1,1,1,1,1,1,1,1
4771,251,SGP,1993,0.2382986098527908,310.9415588378906,14.25,0.0,0.0,0.0,0.0,0.2450000047683715,1,1,1,1,1,1,1,1
4772,251,SGP,1994,0.285307228565216,357.7661437988281,14.25,0.0,0.0,0.0,0.0,0.2450000047683715,1,1,1,1,1,1,1,1
4773,251,SGP,1995,0.1331636160612106,373.775634765625,14.25,0.0,0.0,0.0,0.0,0.2450000047683715,1,1,1,1,1,1,1,1
4774,251,SGP,1996,0.0033055555541068,377.4417419433594,14.25,0.0,0.0,0.0,0.0,0.2450000047683715,1,1,1,1,1,1,1,1
4775,251,SGP,1997,0.0,397.7685546875,14.25,0.0,0.0,0.0,0.0,0.2450000047683715,1,1,1,1,1,1,1,1
4776,251,SGP,1998,0.0,403.4772033691406,14.25,0.0,0.0,0.0,0.0,0.2450000047683715,1,1,1,1,1,1,1,1
4777,251,SGP,1999,0.0,399.2940979003906,14.25,0.0,0.0,0.0,0.0,0.2450000047683715,1,1,1,1,1,1,1,1
4778,251,SGP,2000,0.0,425.6581115722656,16.574249267578125,0.0,0.0,0.0,0.0,0.2450000047683715,1,1,1,1,1,1,1,1
4779,251,SGP,2001,0.0,458.0210266113281,43.55649566650391,0.0,0.0,0.0,0.0,0.4729999899864197,1,1,1,1,1,1,1,1
4780,251,SGP,2002,0.0783280581235885,445.5660400390625,47.07676315307617,0.0,0.0,0.0,0.0,0.4729999899864197,1,1,1,1,1,1,1,1
4781,251,SGP,2003,0.1018322259187698,414.1965637207031,51.111915588378906,0.0,0.0,0.0,0.0,0.4950000047683716,1,1,1,1,1,1,1,1
4782,251,SGP,2004,0.0804213881492614,459.2264709472656,61.872318267822266,0.0,0.0,0.0,0.0,0.4790000021457672,1,1,1,1,1,1,1,1
4783,251,SGP,2005,0.0976919457316398,485.75537109375,61.85886764526367,0.0,0.0,0.0,0.0,0.477658748626709,1,1,1,1,1,1,1,1
4784,251,SGP,2006,0.0581500008702278,521.265869140625,81.4966049194336,0.0,0.0,0.0,0.0,0.4737648069858551,1,1,1,1,1,1,1,1
4785,251,SGP,2007,0.0942030549049377,565.7044677734375,81.4966049194336,0.0,0.0,0.0,0.0,0.4936091899871826,1,1,1,1,1,1,1,1
4786,251,SGP,2008,0.0569869428873062,601.4520874023438,87.14258575439453,0.0,0.0,0.0,0.0008333333535119,0.5208824872970581,1,1,1,1,1,1,1,1
4787,251,SGP,2009,0.046519998461008,648.8541870117188,91.80641174316406,0.0,0.0,0.0,0.0044444445520639,0.527082085609436,1,1,1,1,1,1,1,1
4788,251,SGP,2010,0.0907138884067535,712.5421752929688,83.3605728149414,0.0,0.0,0.0,0.0085555557161569,0.587158203125,1,1,1,1,1,1,1,1
4789,251,SGP,2011,0.0744319409132003,744.6752319335938,82.87124633789062,0.0,0.0,0.0,0.0135000003501772,0.6051847338676453,1,1,1,1,1,1,1,1
4790,251,SGP,2012,0.2895869314670563,741.4690551757812,89.30000305175781,0.0,0.0,0.0,0.022472221404314,0.6357134580612183,1,1,1,1,1,1,1,1
4791,251,SGP,2013,3.064505100250244,745.9829711914062,100.15245056152344,0.0,0.0,0.0,0.034220278263092,0.7057130932807922,1,1,1,1,1,1,1,1
4792,251,SGP,2014,4.518255233764648,765.3587036132812,103.89518737792967,0.0,0.0,0.0,0.0735058337450027,0.7414504885673523,1,1,1,1,1,1,1,1
4793,251,SGP,2015,4.726431846618652,808.5282592773438,115.78650665283205,0.0,0.0,0.0,0.1312366724014282,0.8122860789299011,1,1,1,1,1,1,0,1
4794,251,SGP,2016,4.954380035400391,840.0767211914062,119.02108764648438,0.0,0.0,0.0,0.2368888854980468,0.8015260696411133,1,1,1,1,1,1,0,1
4795,251,SGP,2017,10.44606590270996,861.0936889648438,122.87654113769533,0.0,0.0,0.0,0.3267691731452942,0.7748681306838989,1,1,1,1,1,1,0,1
4796,251,SGP,2018,5.552162170410156,871.4566650390625,122.8628158569336,0.0,0.0,0.0,0.3576022088527679,0.7624940276145935,1,1,1,1,1,1,0,1
4797,251,SGP,2019,5.325268268585205,847.7322387695312,125.48782348632812,0.0,0.0,0.0,0.5130102634429932,0.7602769136428833,1,1,1,1,1,1,0,1
4798,251,SGP,2020,5.036952972412109,821.4176025390625,125.98360443115234,0.0,0.0,0.0,0.7750391960144043,0.6848291158676147,1,1,1,1,1,1,0,1
4799,251,SGP,2021,9.04612636566162,814.1700439453125,133.51856994628906,0.0,0.0,0.0,1.0382835865020752,0.7592454552650452,1,1,1,1,1,1,0,1
4800,252,SVK,1965,70.23055267333984,27.04709815979004,2.985300064086914,0.0,6.573263645172119,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4801,252,SVK,1966,71.11373138427734,29.850929260253903,3.3201000690460205,0.0,6.298832893371582,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4802,252,SVK,1967,68.57308959960938,33.213134765625,3.9804000854492183,0.0,5.397132873535156,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4803,252,SVK,1968,72.11788940429688,36.70286178588867,8.911499977111816,0.0,4.952816963195801,0.0,0.0,0.0,1,1,1,1,1,1,1,1
4804,252,SVK,1969,75.85625457763672,39.37374877929688,9.03125,0.0,3.8550949096679688,0.0,0.0,0.0,1,1,1,1,1,1,1,1
