Id_modern-renewable-energy-consumption,Id_Entity,Code,Year,WindGeneration-TWh,SolarGeneration-TWh,GeoBiomassOther-TWh,HydroGeneration-TWh
4506,231,PRT,1993,0.0105555560439825,0.0,0.9049999713897704,8.538000106811523
4507,231,PRT,1994,0.0170000009238719,0.0,0.9670000076293944,10.657999992370604
4508,231,PRT,1995,0.0160000007599592,0.0,1.0299999713897705,8.343000411987305
4509,231,PRT,1996,0.0209999997168779,0.0010000000474974,1.0080000162124634,14.76099967956543
4510,231,PRT,1997,0.0379999987781047,0.0010000000474974,1.087000012397766,13.104999542236328
4511,231,PRT,1998,0.0890000015497207,0.0007999999797903,1.0795999765396118,12.982999801635742
4512,231,PRT,1999,0.1230000033974647,0.0010999999940395,1.2381000518798828,7.285999774932861
4513,231,PRT,2000,0.1679999977350235,0.0013999999500811,1.3760000467300415,11.322999954223633
4514,231,PRT,2001,0.2560000121593475,0.0015999999595806,1.4500000476837158,14.034000396728516
4515,231,PRT,2002,0.3619999885559082,0.00179999996908,1.569000005722046,7.800000190734863
4516,231,PRT,2003,0.4959999918937683,0.002600000007078,1.4839999675750732,15.722999572753906
4517,231,PRT,2004,0.8159999847412109,0.0028999999631196,1.63100004196167,9.869000434875488
4518,231,PRT,2005,1.7730000019073486,0.0038000000640749,1.722000002861023,4.730999946594238
4519,231,PRT,2006,2.924999952316284,0.0049999998882412,1.7890000343322754,10.918999671936035
4520,231,PRT,2007,4.037000179290772,0.0240000002086162,2.0829999446868896,10.027000427246094
4521,231,PRT,2008,5.756999969482422,0.0410000011324882,2.0439999103546143,6.798999786376953
4522,231,PRT,2009,7.577000141143799,0.1599999964237213,2.2709999084472656,8.28499984741211
4523,231,PRT,2010,9.182000160217283,0.2150000035762787,2.811000108718872,16.148000717163086
4524,231,PRT,2011,9.161999702453612,0.2820000052452087,3.132999897003174,11.53600025177002
4525,231,PRT,2012,10.260000228881836,0.3930000066757202,3.0969998836517334,5.622000217437744
4526,231,PRT,2013,12.01460075378418,0.479139894247055,3.2475833892822266,13.729999542236328
4527,231,PRT,2014,12.111384391784668,0.6273165941238403,3.254380226135254,15.569000244140623
4528,231,PRT,2015,11.607637405395508,0.7961549162864685,3.307567358016968,8.660506248474121
4529,231,PRT,2016,12.473999977111816,0.8220000267028809,3.242000102996826,15.722999572753906
4530,231,PRT,2017,12.248000144958496,0.9919999837875366,3.437000036239624,5.896999835968018
4531,231,PRT,2018,12.616999626159668,1.0049999952316284,3.385999917984009,12.392999649047852
4532,231,PRT,2019,13.666999816894531,1.3420000076293943,3.578000068664551,8.817999839782715
4533,231,PRT,2020,12.298999786376951,1.690999984741211,4.006999969482422,12.083000183105469
4534,231,PRT,2021,13.225000381469728,2.2079999446868896,3.742000102996826,11.852999687194824
4535,233,QAT,1965,0.0,0.0,0.0,0.0
4536,233,QAT,1966,0.0,0.0,0.0,0.0
4537,233,QAT,1967,0.0,0.0,0.0,0.0
4538,233,QAT,1968,0.0,0.0,0.0,0.0
4539,233,QAT,1969,0.0,0.0,0.0,0.0
4540,233,QAT,1970,0.0,0.0,0.0,0.0
4541,233,QAT,1971,0.0,0.0,0.0,0.0
4542,233,QAT,1972,0.0,0.0,0.0,0.0
4543,233,QAT,1973,0.0,0.0,0.0,0.0
4544,233,QAT,1974,0.0,0.0,0.0,0.0
4545,233,QAT,1975,0.0,0.0,0.0,0.0
4546,233,QAT,1976,0.0,0.0,0.0,0.0
4547,233,QAT,1977,0.0,0.0,0.0,0.0
4548,233,QAT,1978,0.0,0.0,0.0,0.0
4549,233,QAT,1979,0.0,0.0,0.0,0.0
4550,233,QAT,1980,0.0,0.0,0.0,0.0
4551,233,QAT,1981,0.0,0.0,0.0,0.0
4552,233,QAT,1982,0.0,0.0,0.0,0.0
4553,233,QAT,1983,0.0,0.0,0.0,0.0
4554,233,QAT,1984,0.0,0.0,0.0,0.0
4555,233,QAT,1985,0.0,0.0,0.0,0.0
4556,233,QAT,1986,0.0,0.0,0.0,0.0
4557,233,QAT,1987,0.0,0.0,0.0,0.0
4558,233,QAT,1988,0.0,0.0,0.0,0.0
4559,233,QAT,1989,0.0,0.0,0.0,0.0
4560,233,QAT,1990,0.0,0.0,0.0,0.0
4561,233,QAT,1991,0.0,0.0,0.0,0.0
4562,233,QAT,1992,0.0,0.0,0.0,0.0
4563,233,QAT,1993,0.0,0.0,0.0,0.0
4564,233,QAT,1994,0.0,0.0,0.0,0.0
4565,233,QAT,1995,0.0,0.0,0.0,0.0
4566,233,QAT,1996,0.0,0.0,0.0,0.0
4567,233,QAT,1997,0.0,0.0,0.0,0.0
4568,233,QAT,1998,0.0,0.0,0.0,0.0
4569,233,QAT,1999,0.0,0.0,0.0,0.0
4570,233,QAT,2000,0.0,0.0,0.0,0.0
4571,233,QAT,2001,0.0,0.0,0.0,0.0
4572,233,QAT,2002,0.0,0.0,0.0,0.0
4573,233,QAT,2003,0.0,0.0,0.0,0.0
4574,233,QAT,2004,0.0,0.0,0.0,0.0
4575,233,QAT,2005,0.0,0.0,0.0,0.0
4576,233,QAT,2006,0.0,0.0,0.0,0.0
4577,233,QAT,2007,0.0,0.0,0.0,0.0
4578,233,QAT,2008,0.0,0.0,0.0,0.0
4579,233,QAT,2009,0.0,0.0,0.0,0.0
4580,233,QAT,2010,0.0,0.0,0.0,0.0
4581,233,QAT,2011,0.0,0.0010939999483525,0.1148440018296241,0.0
4582,233,QAT,2012,0.0,0.0010939999483525,0.1148440018296241,0.0
4583,233,QAT,2013,0.0,0.0037509999237954,0.1148440018296241,0.0
4584,233,QAT,2014,0.0,0.0065060001797974,0.1148440018296241,0.0
4585,233,QAT,2015,0.0,0.0065060001797974,0.1148440018296241,0.0
4586,233,QAT,2016,0.0,0.0083640003576874,0.1148440018296241,0.0
4587,233,QAT,2017,0.0,0.0083640003576874,0.1148440018296241,0.0
4588,233,QAT,2018,0.0,0.0083640003576874,0.1148440018296241,0.0
4589,233,QAT,2019,0.0,0.0083640003576874,0.1148440018296241,0.0
4590,233,QAT,2020,0.0,0.0083869146183133,0.1151586398482322,0.0
4591,233,QAT,2021,0.0,0.0083640003576874,0.1148440018296241,0.0
4592,235,ROU,1965,0.0,0.0,0.0,1.0049999952316284
4593,235,ROU,1966,0.0,0.0,0.0,1.034999966621399
4594,235,ROU,1967,0.0,0.0,0.0,1.47599995136261
4595,235,ROU,1968,0.0,0.0,0.0,1.562000036239624
4596,235,ROU,1969,0.0,0.0,0.0,2.2170000076293945
4597,235,ROU,1970,0.0,0.0,0.0,2.7730000019073486
4598,235,ROU,1971,0.0,0.0,0.0,4.494999885559082
4599,235,ROU,1972,0.0,0.0,0.0,7.342999935150146
4600,235,ROU,1973,0.0,0.0,0.0,7.546999931335449
4601,235,ROU,1974,0.0,0.0,0.0,8.47599983215332
4602,235,ROU,1975,0.0,0.0,0.0,9.361000061035156
4603,235,ROU,1976,0.0,0.0,0.0,8.107000350952148
4604,235,ROU,1977,0.0,0.0,0.0,9.345000267028809
4605,235,ROU,1978,0.0,0.0,0.0,10.61400032043457
4606,235,ROU,1979,0.0,0.0,0.0,11.33899974822998
4607,235,ROU,1980,0.0,0.0,0.0,12.63700008392334
4608,235,ROU,1981,0.0,0.0,0.0,12.737000465393066
4609,235,ROU,1982,0.0,0.0,0.0,11.854000091552734
4610,235,ROU,1983,0.0,0.0,0.0,10.038000106811523
4611,235,ROU,1984,0.0,0.0,0.0,11.326000213623049
4612,235,ROU,1985,0.0,0.0,0.0,12.713000297546388
4613,235,ROU,1986,0.0,0.0,0.0,10.8100004196167
4614,235,ROU,1987,0.0,0.0,0.0,11.208999633789062
4615,235,ROU,1988,0.0,0.0,0.0,14.776000022888184
4616,235,ROU,1989,0.0,0.0,0.0,13.678000450134276
4617,235,ROU,1990,0.0010101010557264,0.0,0.001052631996572,11.41100025177002
4618,235,ROU,1991,0.0,0.0,0.0,14.588000297546388
4619,235,ROU,1992,0.0,0.0,0.0020000000949949,11.699999809265137
4620,235,ROU,1993,0.0,0.0,0.0010000000474974,12.767999649047852
4621,235,ROU,1994,0.0,0.0,0.0,13.04599952697754
4622,235,ROU,1995,0.0,0.0,0.0,16.69300079345703
4623,235,ROU,1996,0.0,0.0,0.0,15.755000114440918
4624,235,ROU,1997,0.0,0.0,0.0109999999403953,17.509000778198242
4625,235,ROU,1998,0.0,0.0,0.0109999999403953,18.878999710083008
4626,235,ROU,1999,0.0,0.0,0.0,18.290000915527344
4627,235,ROU,2000,0.0,0.0,0.0,14.777999877929688
4628,235,ROU,2001,0.0,0.0,0.0,14.92300033569336
4629,235,ROU,2002,0.0,0.0,0.003000000026077,16.04599952697754
4630,235,ROU,2003,0.0,0.0,0.003000000026077,13.258999824523926
4631,235,ROU,2004,0.0,0.0,0.0040000001899898,16.51300048828125
4632,235,ROU,2005,0.0,0.0,0.006000000052154,20.207000732421875
4633,235,ROU,2006,0.0010000000474974,0.0,0.0040000001899898,18.356000900268555
4634,235,ROU,2007,0.003000000026077,0.0,0.0350000001490116,15.965999603271484
4635,235,ROU,2008,0.0049999998882412,0.0,0.0240000002086162,17.19499969482422
4636,235,ROU,2009,0.0089999996125698,0.0010101010557264,0.0099999997764825,15.534000396728516
4637,235,ROU,2010,0.3059999942779541,0.0020202021114528,0.1110000014305114,19.882999420166016
4638,235,ROU,2011,1.3869999647140503,0.0010000000474974,0.1979999989271164,14.727999687194824
4639,235,ROU,2012,2.640000104904175,0.0080000003799796,0.2119999974966049,12.065999984741213
4640,235,ROU,2013,4.519999980926514,0.4199999868869781,0.2520000040531158,14.793499946594238
4641,235,ROU,2014,4.723599910736084,1.295300006866455,0.5049999952316284,18.523500442504883
4642,235,ROU,2015,7.063000202178955,1.98199999332428,0.5239999890327454,16.632999420166016
4643,235,ROU,2016,6.590000152587891,1.8200000524520876,0.531000018119812,18.027999877929688
4644,235,ROU,2017,7.407000064849853,1.8559999465942385,0.5251680016517639,14.494000434875488
4645,235,ROU,2018,6.322000026702881,1.7710000276565552,0.4371300041675567,17.66390037536621
4646,235,ROU,2019,6.7729997634887695,1.777999997138977,0.504144012928009,15.580921173095703
4647,235,ROU,2020,6.945000171661377,1.7330000400543213,0.5465369820594788,15.380857467651367
4648,235,ROU,2021,6.576000213623047,1.7009999752044678,0.7086763381958008,16.900232315063477
4649,236,RUS,1990,0.0,0.0,0.0649999976158142,166.84561157226562
4650,236,RUS,1991,0.0,0.0,0.0649999976158142,168.093994140625
4651,236,RUS,1992,0.0,0.0,0.0630000010132789,172.593994140625
4652,236,RUS,1993,0.0,0.0,0.0599999986588954,174.28900146484375
4653,236,RUS,1994,0.0,0.0,0.0610000006854534,175.92599487304688
4654,236,RUS,1995,0.0,0.0,0.0590000003576278,176.2552032470703
4655,236,RUS,1996,0.0,0.0,0.0570000000298023,154.3090057373047
4656,236,RUS,1997,0.0,0.0,0.0570000000298023,157.4340057373047
4657,236,RUS,1998,0.0,0.0,0.0579999983310699,158.4969940185547
4658,236,RUS,1999,0.0,0.0,0.0579999983310699,160.49200439453125
4659,236,RUS,2000,0.0019000000320374,0.0,0.0790999978780746,164.0760040283203
4660,236,RUS,2001,0.0031000000890344,0.0,0.1141000017523765,173.8990020751953
4661,236,RUS,2002,0.0062000001780688,0.0,0.1732999980449676,162.1739959716797
4662,236,RUS,2003,0.0086000002920627,0.0,0.365799993276596,155.6699981689453
4663,236,RUS,2004,0.0070000002160668,0.0,0.4498000144958496,175.677001953125
4664,236,RUS,2005,0.006800000090152,0.0,0.4512999951839447,172.61099243164062
4665,236,RUS,2006,0.0052000000141561,0.0,0.5056999921798706,173.28500366210938
4666,236,RUS,2007,0.0065999999642372,0.0,0.484499990940094,177.0449981689453
4667,236,RUS,2008,0.0052000000141561,0.0,0.4889000058174133,164.77999877929688
4668,236,RUS,2009,0.0038000000640749,0.0,0.4973999857902527,174.19900512695312
4669,236,RUS,2010,0.0041860002093017,0.0,0.5369139909744263,166.48370361328125
4670,236,RUS,2011,0.0053920000791549,0.0012000000569969,0.5572080016136169,163.05520629882812
4671,236,RUS,2012,0.0052510001696646,0.0042115068063139,0.5028489828109741,163.4542999267578
4672,236,RUS,2013,0.0044729998335242,0.0108000002801418,0.4815270006656647,181.15109252929688
4673,236,RUS,2014,0.0961060002446174,0.1599999964237213,0.5544000267982483,173.39450073242188
4674,236,RUS,2015,0.1480370014905929,0.3355999886989593,0.4812000095844269,167.99346923828125
4675,236,RUS,2016,0.148120492696762,0.4683000147342682,0.4458999931812286,184.6117706298828
4676,236,RUS,2017,0.1389999985694885,0.5440000295639038,0.5191789865493774,185.1629943847656
4677,236,RUS,2018,0.2371599972248077,0.624459981918335,0.504306972026825,190.63755798339844
4678,236,RUS,2019,0.3148100078105926,0.9850500226020812,0.5211520195007324,194.3761444091797
4679,236,RUS,2020,1.1380200386047363,1.8621400594711304,0.5133820176124573,212.43826293945312
4680,236,RUS,2021,2.5848400592803955,2.312040090560913,0.518671989440918,214.5333709716797
4681,236,RUS,1985,0.0,0.0,0.0,159.7259521484375
4682,236,RUS,1986,0.0,0.0,0.0,164.33096313476562
4683,236,RUS,1987,0.0,0.0,0.0,162.52784729003906
4684,236,RUS,1988,0.0,0.0,0.0,160.92361450195312
4685,236,RUS,1989,0.0,0.0,0.0,159.7259521484375
4686,245,SAU,1965,0.0,0.0,0.0,0.0
4687,245,SAU,1966,0.0,0.0,0.0,0.0
4688,245,SAU,1967,0.0,0.0,0.0,0.0
4689,245,SAU,1968,0.0,0.0,0.0,0.0
4690,245,SAU,1969,0.0,0.0,0.0,0.0
4691,245,SAU,1970,0.0,0.0,0.0,0.0
4692,245,SAU,1971,0.0,0.0,0.0,0.0
4693,245,SAU,1972,0.0,0.0,0.0,0.0
4694,245,SAU,1973,0.0,0.0,0.0,0.0
4695,245,SAU,1974,0.0,0.0,0.0,0.0
4696,245,SAU,1975,0.0,0.0,0.0,0.0
4697,245,SAU,1976,0.0,0.0,0.0,0.0
4698,245,SAU,1977,0.0,0.0,0.0,0.0
4699,245,SAU,1978,0.0,0.0,0.0,0.0
4700,245,SAU,1979,0.0,0.0,0.0,0.0
4701,245,SAU,1980,0.0,0.0,0.0,0.0
4702,245,SAU,1981,0.0,0.0,0.0,0.0
4703,245,SAU,1982,0.0,0.0,0.0,0.0
4704,245,SAU,1983,0.0,0.0,0.0,0.0
4705,245,SAU,1984,0.0,0.0,0.0,0.0
4706,245,SAU,1985,0.0,0.0,0.0,0.0
4707,245,SAU,1986,0.0,0.0,0.0,0.0
4708,245,SAU,1987,0.0,0.0,0.0,0.0
4709,245,SAU,1988,0.0,0.0,0.0,0.0
4710,245,SAU,1989,0.0,0.0,0.0,0.0
4711,245,SAU,1990,0.0,0.0,0.0,0.0
4712,245,SAU,1991,0.0,0.0,0.0,0.0
4713,245,SAU,1992,0.0,0.0,0.0,0.0
4714,245,SAU,1993,0.0,0.0,0.0,0.0
4715,245,SAU,1994,0.0,0.0,0.0,0.0
4716,245,SAU,1995,0.0,0.0,0.0,0.0
4717,245,SAU,1996,0.0,0.0,0.0,0.0
4718,245,SAU,1997,0.0,0.0,0.0,0.0
4719,245,SAU,1998,0.0,0.0,0.0,0.0
4720,245,SAU,1999,0.0,0.0,0.0,0.0
4721,245,SAU,2000,0.0,0.0,0.0,0.0
4722,245,SAU,2001,0.0,0.0,0.0,0.0
4723,245,SAU,2002,0.0,0.0,0.0,0.0
4724,245,SAU,2003,0.0,0.0,0.0,0.0
4725,245,SAU,2004,0.0,0.0,0.0,0.0
4726,245,SAU,2005,0.0,0.0,0.0,0.0
4727,245,SAU,2006,0.0,0.0,0.0,0.0
4728,245,SAU,2007,0.0,0.0,0.0,0.0
4729,245,SAU,2008,0.0,0.0006089999806135,0.0,0.0
4730,245,SAU,2009,0.0,0.0006089999806135,0.0,0.0
4731,245,SAU,2010,0.0,0.0040890001691877,0.0,0.0
4732,245,SAU,2011,0.0,0.0053920000791549,0.0,0.0
4733,245,SAU,2012,0.0,0.025637000799179,0.0,0.0
4734,245,SAU,2013,0.0,0.0424750000238418,0.0,0.0
4735,245,SAU,2014,0.0,0.0458809994161129,0.0,0.0
4736,245,SAU,2015,0.0,0.0458809994161129,0.0,0.0
4737,245,SAU,2016,0.0,0.0458809994161129,0.0,0.0
4738,245,SAU,2017,0.0,0.0650359988212585,0.0,0.0
4739,245,SAU,2018,0.0,0.1594881564378738,0.0,0.0
4740,245,SAU,2019,0.0,0.2067366242408752,0.0,0.0
4741,245,SAU,2020,0.0,0.2073030322790146,0.0,0.0
4742,245,SAU,2021,0.0,0.8304164409637451,0.0,0.0
4743,251,SGP,1965,0.0,0.0,0.0,0.0
4744,251,SGP,1966,0.0,0.0,0.0,0.0
4745,251,SGP,1967,0.0,0.0,0.0,0.0
4746,251,SGP,1968,0.0,0.0,0.0,0.0
4747,251,SGP,1969,0.0,0.0,0.0,0.0
4748,251,SGP,1970,0.0,0.0,0.0,0.0
4749,251,SGP,1971,0.0,0.0,0.0,0.0
4750,251,SGP,1972,0.0,0.0,0.0,0.0
4751,251,SGP,1973,0.0,0.0,0.0,0.0
4752,251,SGP,1974,0.0,0.0,0.0,0.0
4753,251,SGP,1975,0.0,0.0,0.0,0.0
4754,251,SGP,1976,0.0,0.0,0.0,0.0
4755,251,SGP,1977,0.0,0.0,0.0,0.0
4756,251,SGP,1978,0.0,0.0,0.0,0.0
4757,251,SGP,1979,0.0,0.0,0.0,0.0
4758,251,SGP,1980,0.0,0.0,0.0,0.0
4759,251,SGP,1981,0.0,0.0,0.0,0.0
4760,251,SGP,1982,0.0,0.0,0.0,0.0
4761,251,SGP,1983,0.0,0.0,0.0,0.0
4762,251,SGP,1984,0.0,0.0,0.0,0.0
4763,251,SGP,1985,0.0,0.0,0.0,0.0
4764,251,SGP,1986,0.0,0.0,0.0850000008940696,0.0
4765,251,SGP,1987,0.0,0.0,0.0850000008940696,0.0
4766,251,SGP,1988,0.0,0.0,0.0850000008940696,0.0
4767,251,SGP,1989,0.0,0.0,0.0850000008940696,0.0
4768,251,SGP,1990,0.0,0.0,0.0850000008940696,0.0
4769,251,SGP,1991,0.0,0.0,0.2450000047683715,0.0
4770,251,SGP,1992,0.0,0.0,0.2450000047683715,0.0
4771,251,SGP,1993,0.0,0.0,0.2450000047683715,0.0
4772,251,SGP,1994,0.0,0.0,0.2450000047683715,0.0
4773,251,SGP,1995,0.0,0.0,0.2450000047683715,0.0
4774,251,SGP,1996,0.0,0.0,0.2450000047683715,0.0
4775,251,SGP,1997,0.0,0.0,0.2450000047683715,0.0
4776,251,SGP,1998,0.0,0.0,0.2450000047683715,0.0
4777,251,SGP,1999,0.0,0.0,0.2450000047683715,0.0
4778,251,SGP,2000,0.0,0.0,0.2450000047683715,0.0
4779,251,SGP,2001,0.0,0.0,0.4729999899864197,0.0
4780,251,SGP,2002,0.0,0.0,0.4729999899864197,0.0
4781,251,SGP,2003,0.0,0.0,0.4950000047683716,0.0
4782,251,SGP,2004,0.0,0.0,0.4790000021457672,0.0
4783,251,SGP,2005,0.0,0.0,0.477658748626709,0.0
4784,251,SGP,2006,0.0,0.0,0.4737648069858551,0.0
4785,251,SGP,2007,0.0,0.0,0.4936091899871826,0.0
4786,251,SGP,2008,0.0,0.0002969999914057,0.5208824872970581,0.0
4787,251,SGP,2009,0.0,0.0015960000455379,0.527082085609436,0.0
4788,251,SGP,2010,0.0,0.0030859999824315,0.587158203125,0.0
4789,251,SGP,2011,0.0,0.0048949997872114,0.6051847338676453,0.0
4790,251,SGP,2012,0.0,0.0081930002197623,0.6357134580612183,0.0
4791,251,SGP,2013,0.0,0.0125559996813535,0.7057130932807922,0.0
4792,251,SGP,2014,0.0,0.0271329991519451,0.7414504885673523,0.0
4793,251,SGP,2015,0.0,0.0487329997122287,0.8122860789299011,0.0
4794,251,SGP,2016,0.0,0.0884891375899314,0.8015260696411133,0.0
4795,251,SGP,2017,0.0,0.1227860003709793,0.7748681306838989,0.0
4796,251,SGP,2018,0.0,0.1351621448993683,0.7624940276145935,0.0
4797,251,SGP,2019,0.0,0.1946189850568771,0.7602769136428833,0.0
4798,251,SGP,2020,0.0,0.2951081097126007,0.6848291158676147,0.0
4799,251,SGP,2021,0.0,0.3967946767807007,0.7592454552650452,0.0
4800,252,SVK,1965,0.0,0.0,0.0,2.2229580879211426
4801,252,SVK,1966,0.0,0.0,0.0,2.13015079498291
4802,252,SVK,1967,0.0,0.0,0.0,1.825212240219116
4803,252,SVK,1968,0.0,0.0,0.0,1.6749526262283323
4804,252,SVK,1969,0.0,0.0,0.0,1.3037229776382446
4805,252,SVK,1970,0.0,0.0,0.0,1.966632962226868
4806,252,SVK,1971,0.0,0.0,0.0,1.47599995136261
4807,252,SVK,1972,0.0,0.0,0.0,1.5460000038146973
4808,252,SVK,1973,0.0,0.0,0.0,1.3220000267028809
4809,252,SVK,1974,0.0,0.0,0.0,2.2230000495910645
4810,252,SVK,1975,0.0,0.0,0.0,2.002000093460083
4811,252,SVK,1976,0.0,0.0,0.0,2.0190000534057617
4812,252,SVK,1977,0.0,0.0,0.0,2.407999992370605
4813,252,SVK,1978,0.0,0.0,0.0,2.259000062942505
4814,252,SVK,1979,0.0,0.0,0.0,1.8839999437332156
4815,252,SVK,1980,0.0,0.0,0.0,2.256999969482422
4816,252,SVK,1981,0.0,0.0,0.0,1.965999960899353
4817,252,SVK,1982,0.0,0.0,0.0,1.72599995136261
4818,252,SVK,1983,0.0,0.0,0.0,1.8320000171661377
4819,252,SVK,1984,0.0,0.0,0.0,1.5549999475479126
4820,252,SVK,1985,0.0,0.0,0.0,2.117000102996826
4821,252,SVK,1986,0.0,0.0,0.0,1.6749999523162842
4822,252,SVK,1987,0.0,0.0,0.0,1.932000041007996
4823,252,SVK,1988,0.0,0.0,0.0,1.7549999952316284
4824,252,SVK,1989,0.0,0.0,0.0,1.962000012397766
4825,252,SVK,1990,0.0,0.0,0.0,1.8799999952316284
4826,252,SVK,1991,0.0,0.0,0.0,1.4079999923706057
4827,252,SVK,1992,0.0,0.0,0.0,1.937000036239624
4828,252,SVK,1993,0.0,0.0,0.0,3.4670000076293945
4829,252,SVK,1994,0.0,0.0,0.0,4.355000019073486
4830,252,SVK,1995,0.0,0.0,0.0,4.880000114440918
4831,252,SVK,1996,0.0,0.0,0.0,4.227000236511231
4832,252,SVK,1997,0.0,0.0,0.0,4.064000129699707
4833,252,SVK,1998,0.0,0.0,0.0,4.267000198364258
4834,252,SVK,1999,0.0,0.0,0.0,4.473999977111816
4835,252,SVK,2000,0.0,0.0,0.0,4.614999771118164
4836,252,SVK,2001,0.0,0.0,0.1539999991655349,4.927000045776367
4837,252,SVK,2002,0.0,0.0,0.1519999951124191,5.26800012588501
4838,252,SVK,2003,0.0020000000949949,0.0,0.0989999994635582,3.2880001068115234
4839,252,SVK,2004,0.006000000052154,0.0,0.0199999995529651,3.993000030517578
4840,252,SVK,2005,0.0070000002160668,0.0,0.0320000015199184,4.519999980926514
4841,252,SVK,2006,0.006000000052154,0.0,0.3980000019073486,4.28000020980835
4842,252,SVK,2007,0.0080000003799796,0.0,0.4749999940395355,4.321000099182129
4843,252,SVK,2008,0.0070000002160668,0.0,0.5170000195503235,4.081999778747559
4844,252,SVK,2009,0.006000000052154,0.0,0.5370000004768372,4.426000118255615
4845,252,SVK,2010,0.006000000052154,0.0170000009238719,0.6620000004768372,5.098999977111816
4846,252,SVK,2011,0.0049999998882412,0.3970000147819519,0.8190000057220459,3.638000011444092
4847,252,SVK,2012,0.006000000052154,0.4239999949932098,0.9409999847412108,4.007999897003174
4848,252,SVK,2013,0.006000000052154,0.5879999995231628,0.9110000133514404,4.74399995803833
4849,252,SVK,2014,0.006000000052154,0.597000002861023,1.4170000553131104,4.318999767303467
4850,252,SVK,2015,0.006000000052154,0.5059999823570251,1.6619999408721924,4.066999912261963
4851,252,SVK,2016,0.006016437895596,0.5329999923706055,1.7309999465942385,4.261000156402588
4852,252,SVK,2017,0.006000000052154,0.5059999823570251,1.6959999799728394,4.323999881744385
4853,252,SVK,2018,0.006000000052154,0.5849999785423279,1.625,3.5899999141693115
4854,252,SVK,2019,0.006000000052154,0.5889999866485596,1.6929999589920044,4.355999946594238
4855,252,SVK,2020,0.0040000001899898,0.6629999876022339,1.6729999780654907,4.517000198364258
4856,252,SVK,2021,0.0039890711195766,0.6720960140228271,2.045549154281616,4.2292656898498535
4857,253,SVN,1990,0.0,0.0,0.0,2.9739999771118164
4858,253,SVN,1991,0.0,0.0,0.0,3.608000040054321
4859,253,SVN,1992,0.0,0.0,0.0,3.4230000972747803
4860,253,SVN,1993,0.0,0.0,0.0,3.0350000858306885
4861,253,SVN,1994,0.0,0.0,0.0,3.3989999294281006
4862,253,SVN,1995,0.0,0.0,0.0,3.252000093460083
4863,253,SVN,1996,0.0,0.0,0.0,3.6679999828338623
4864,253,SVN,1997,0.0,0.0,0.0,3.0910000801086426
4865,253,SVN,1998,0.0,0.0,0.0,3.450000047683716
4866,253,SVN,1999,0.0,0.0,0.0309999994933605,3.739000082015991
4867,253,SVN,2000,0.0,0.0,0.0700000002980232,3.8340001106262207
4868,253,SVN,2001,0.0,0.0,0.0719999969005584,3.796000003814697
4869,253,SVN,2002,0.0,0.0,0.1019999980926513,3.312999963760376
4870,253,SVN,2003,0.0,0.0,0.1220000013709068,2.9570000171661377
4871,253,SVN,2004,0.0,0.0,0.1209999993443489,4.09499979019165
4872,253,SVN,2005,0.0,0.0,0.1099999994039535,3.4609999656677246
4873,253,SVN,2006,0.0,0.0,0.0989999994635582,3.5910000801086426
4874,253,SVN,2007,0.0,0.0,0.1040000021457672,3.2660000324249268
4875,253,SVN,2008,0.0,0.0010000000474974,0.2910000085830688,4.01800012588501
4876,253,SVN,2009,0.0,0.0040000001899898,0.1930000036954879,4.715000152587891
4877,253,SVN,2010,0.0,0.0130000002682209,0.221000000834465,4.51800012588501
4878,253,SVN,2011,0.0,0.0659999996423721,0.2520000040531158,3.562000036239624
4879,253,SVN,2012,0.0,0.163000002503395,0.2669999897480011,3.8989999294281006
4880,253,SVN,2013,0.0040000001899898,0.2150000035762787,0.2610000073909759,4.629000186920166
4881,253,SVN,2014,0.0040000001899898,0.2569999992847442,0.2590000033378601,6.0920000076293945
4882,253,SVN,2015,0.006000000052154,0.2739999890327453,0.2669999897480011,3.808000087738037
4883,253,SVN,2016,0.006016437895596,0.2669999897480011,0.2829999923706054,4.502999782562256
4884,253,SVN,2017,0.0057160002179443,0.2838670015335083,0.2938889861106872,3.868345022201538
4885,253,SVN,2018,0.0060209999792277,0.2549610137939453,0.2727169990539551,4.704319953918457
4886,253,SVN,2019,0.0061499997973442,0.303039014339447,0.2562119960784912,4.479395866394043
4887,253,SVN,2020,0.0062509998679161,0.3681960105895996,0.2773770093917846,4.934060096740723
4888,253,SVN,2021,0.0055350000038743,0.3022049963474273,0.2984790205955505,4.70695686340332
4889,256,ZAF,1965,0.0,0.0,0.0,0.0370000004768371
4890,256,ZAF,1966,0.0,0.0,0.0,0.0359999984502792
4891,256,ZAF,1967,0.0,0.0,0.0,0.0260000005364418
4892,256,ZAF,1968,0.0,0.0,0.0,0.0240000002086162
4893,256,ZAF,1969,0.0,0.0,0.0,0.0209999997168779
4894,256,ZAF,1970,0.0,0.0,0.0,0.025000000372529
4895,256,ZAF,1971,0.0,0.0,0.0,0.1120000034570694
4896,256,ZAF,1972,0.0,0.0,0.0,0.8339999914169312
4897,256,ZAF,1973,0.0,0.0,0.0,0.9850000143051147
4898,256,ZAF,1974,0.0,0.0,0.0,1.131999969482422
4899,256,ZAF,1975,0.0,0.0,0.0,1.1200000047683716
4900,256,ZAF,1976,0.0,0.0,0.0,1.8760000467300413
4901,256,ZAF,1977,0.0,0.0,0.0,1.944000005722046
