Id_per-capita-energy-use,Id_Entity,Code,Year,PrimaryEnergyConsumptionPerCapita(kWh/Person),Outlier_PrimaryEnergyConsumptionPerCapita(kWh/Person)
4544,126,ITA,1980,30591.171875,1
4545,126,ITA,1981,29866.59375,1
4546,126,ITA,1982,29201.091796875,1
4547,126,ITA,1983,28526.966796875,1
4548,126,ITA,1984,28921.2109375,1
4549,126,ITA,1985,28766.3046875,1
4550,126,ITA,1986,29526.330078125,1
4551,126,ITA,1987,30390.787109375,1
4552,126,ITA,1988,31133.375,1
4553,126,ITA,1989,31992.892578125,1
4554,126,ITA,1990,32514.341796875,1
4555,126,ITA,1991,33511.9140625,1
4556,126,ITA,1992,33341.828125,1
4557,126,ITA,1993,32607.197265625,1
4558,126,ITA,1994,32524.400390625,1
4559,126,ITA,1995,33868.24609375,1
4560,126,ITA,1996,33922.546875,1
4561,126,ITA,1997,34607.359375,1
4562,126,ITA,1998,35503.765625,1
4563,126,ITA,1999,36560.9375,1
4564,126,ITA,2000,37029.53515625,1
4565,126,ITA,2001,36879.671875,1
4566,126,ITA,2002,36433.37109375,1
4567,126,ITA,2003,37345.609375,1
4568,126,ITA,2004,37921.99609375,1
4569,126,ITA,2005,37752.30078125,1
4570,126,ITA,2006,37409.80078125,1
4571,126,ITA,2007,36568.12890625,1
4572,126,ITA,2008,35842.31640625,1
4573,126,ITA,2009,33359.01953125,1
4574,126,ITA,2010,34331.64453125,1
4575,126,ITA,2011,33528.16796875,1
4576,126,ITA,2012,32463.171875,1
4577,126,ITA,2013,30890.779296875,1
4578,126,ITA,2014,29172.837890625,1
4579,126,ITA,2015,29893.59765625,1
4580,126,ITA,2016,29953.07421875,1
4581,126,ITA,2017,30297.49609375,1
4582,126,ITA,2018,30574.353515625,1
4583,126,ITA,2019,30077.876953125,1
4584,126,ITA,2020,27215.712890625,1
4585,126,ITA,2021,29243.166015625,1
4586,127,JAM,1980,15725.275390625,1
4587,127,JAM,1981,13432.048828125,1
4588,127,JAM,1982,11256.36328125,1
4589,127,JAM,1983,11649.1025390625,1
4590,127,JAM,1984,9766.2021484375,1
4591,127,JAM,1985,8526.2841796875,1
4592,127,JAM,1986,8388.1044921875,1
4593,127,JAM,1987,9152.095703125,1
4594,127,JAM,1988,10276.4609375,1
4595,127,JAM,1989,11881.2763671875,1
4596,127,JAM,1990,12349.853515625,1
4597,127,JAM,1991,12787.931640625,1
4598,127,JAM,1992,13710.158203125,1
4599,127,JAM,1993,13785.2646484375,1
4600,127,JAM,1994,14076.2724609375,1
4601,127,JAM,1995,15539.474609375,1
4602,127,JAM,1996,15859.1708984375,1
4603,127,JAM,1997,16399.580078125,1
4604,127,JAM,1998,16608.125,1
4605,127,JAM,1999,16854.056640625,1
4606,127,JAM,2000,16277.33984375,1
4607,127,JAM,2001,16391.99609375,1
4608,127,JAM,2002,16209.1953125,1
4609,127,JAM,2003,16789.279296875,1
4610,127,JAM,2004,16330.59375,1
4611,127,JAM,2005,16746.990234375,1
4612,127,JAM,2006,19031.103515625,1
4613,127,JAM,2007,19286.923828125,1
4614,127,JAM,2008,16321.87109375,1
4615,127,JAM,2009,12768.2900390625,1
4616,127,JAM,2010,11669.33203125,1
4617,127,JAM,2011,12295.2353515625,1
4618,127,JAM,2012,11452.767578125,1
4619,127,JAM,2013,12386.458984375,1
4620,127,JAM,2014,12132.2333984375,1
4621,127,JAM,2015,12441.1806640625,1
4622,127,JAM,2016,12807.3837890625,1
4623,127,JAM,2017,11514.119140625,1
4624,127,JAM,2018,11816.0703125,1
4625,127,JAM,2019,14562.763671875,1
4626,128,JPN,1965,18523.3046875,1
4627,128,JPN,1966,20220.328125,1
4628,128,JPN,1967,22862.361328125,1
4629,128,JPN,1968,25162.5703125,1
4630,128,JPN,1969,28282.458984375,1
4631,128,JPN,1970,31176.99609375,1
4632,128,JPN,1971,32733.044921875,1
4633,128,JPN,1972,33798.078125,1
4634,128,JPN,1973,36966.9609375,1
4635,128,JPN,1974,36643.5859375,1
4636,128,JPN,1975,34574.6875,1
4637,128,JPN,1976,35438.5390625,1
4638,128,JPN,1977,35329.4453125,1
4639,128,JPN,1978,36469.12890625,1
4640,128,JPN,1979,37589.6875,1
4641,128,JPN,1980,36195.2265625,1
4642,128,JPN,1981,35412.4140625,1
4643,128,JPN,1982,33811.11328125,1
4644,128,JPN,1983,34033.4609375,1
4645,128,JPN,1984,36688.77734375,1
4646,128,JPN,1985,36764.6953125,1
4647,128,JPN,1986,36627.76953125,1
4648,128,JPN,1987,37193.2421875,1
4649,128,JPN,1988,39389.93359375,1
4650,128,JPN,1989,40588.609375,1
4651,128,JPN,1990,41915.1015625,1
4652,128,JPN,1991,42713.94921875,1
4653,128,JPN,1992,43021.4921875,1
4654,128,JPN,1993,43538.9609375,1
4655,128,JPN,1994,45044.36328125,1
4656,128,JPN,1995,47229.453125,1
4657,128,JPN,1996,48035.94921875,1
4658,128,JPN,1997,48864.6796875,1
4659,128,JPN,1998,47804.61328125,1
4660,128,JPN,1999,48507.77734375,1
4661,128,JPN,2000,48951.31640625,1
4662,128,JPN,2001,48415.84375,1
4663,128,JPN,2002,48418.88671875,1
4664,128,JPN,2003,48182.80859375,1
4665,128,JPN,2004,48684.1328125,1
4666,128,JPN,2005,48805.62109375,1
4667,128,JPN,2006,48657.30078125,1
4668,128,JPN,2007,48109.671875,1
4669,128,JPN,2008,47248.34765625,1
4670,128,JPN,2009,43106.87890625,1
4671,128,JPN,2010,45958.19140625,1
4672,128,JPN,2011,43545.70703125,1
4673,128,JPN,2012,43236.12890625,1
4674,128,JPN,2013,42957.7265625,1
4675,128,JPN,2014,41918.6484375,1
4676,128,JPN,2015,41383.890625,1
4677,128,JPN,2016,40924.33984375,1
4678,128,JPN,2017,41507.6796875,1
4679,128,JPN,2018,41383.9765625,1
4680,128,JPN,2019,40524.43359375,1
4681,128,JPN,2020,37626.50390625,1
4682,128,JPN,2021,39094.19140625,1
4683,129,JOR,1980,9591.31640625,1
4684,129,JOR,1981,10973.830078125,1
4685,129,JOR,1982,11990.3544921875,1
4686,129,JOR,1983,12196.4775390625,1
4687,129,JOR,1984,12397.5341796875,1
4688,129,JOR,1985,12287.2109375,1
4689,129,JOR,1986,12592.8876953125,1
4690,129,JOR,1987,13054.96875,1
4691,129,JOR,1988,11780.71484375,1
4692,129,JOR,1989,11624.3896484375,1
4693,129,JOR,1990,11822.0126953125,1
4694,129,JOR,1991,10627.8427734375,1
4695,129,JOR,1992,11841.9775390625,1
4696,129,JOR,1993,11090.6044921875,1
4697,129,JOR,1994,12141.767578125,1
4698,129,JOR,1995,12232.2197265625,1
4699,129,JOR,1996,12746.2021484375,1
4700,129,JOR,1997,12024.8564453125,1
4701,129,JOR,1998,12612.2119140625,1
4702,129,JOR,1999,12520.125,1
4703,129,JOR,2000,12950.6923828125,1
4704,129,JOR,2001,12212.802734375,1
4705,129,JOR,2002,12566.998046875,1
4706,129,JOR,2003,13428.6337890625,1
4707,129,JOR,2004,14206.693359375,1
4708,129,JOR,2005,14928.328125,1
4709,129,JOR,2006,14853.23828125,1
4710,129,JOR,2007,13682.302734375,1
4711,129,JOR,2008,12575.2333984375,1
4712,129,JOR,2009,12438.755859375,1
4713,129,JOR,2010,12290.1884765625,1
4714,129,JOR,2011,12195.6796875,1
4715,129,JOR,2012,12258.3671875,1
4716,129,JOR,2013,11575.2041015625,1
4717,129,JOR,2014,11365.0009765625,1
4718,129,JOR,2015,11788.1201171875,1
4719,129,JOR,2016,12207.44921875,1
4720,129,JOR,2017,12335.0205078125,1
4721,129,JOR,2018,11833.1494140625,1
4722,129,JOR,2019,11483.71875,1
4723,130,KAZ,1985,50813.734375,1
4724,130,KAZ,1986,51364.09375,1
4725,130,KAZ,1987,51909.828125,1
4726,130,KAZ,1988,53249.26171875,1
4727,130,KAZ,1989,52030.62109375,1
4728,130,KAZ,1990,52455.546875,1
4729,130,KAZ,1991,52435.18359375,1
4730,130,KAZ,1992,51983.3984375,1
4731,130,KAZ,1993,46236.09375,1
4732,130,KAZ,1994,41593.546875,1
4733,130,KAZ,1995,37799.26171875,1
4734,130,KAZ,1996,33342.15625,1
4735,130,KAZ,1997,29831.115234375,1
4736,130,KAZ,1998,28505.474609375,1
4737,130,KAZ,1999,27093.5625,1
4738,130,KAZ,2000,24777.474609375,1
4739,130,KAZ,2001,27913.20703125,1
4740,130,KAZ,2002,28307.853515625,1
4741,130,KAZ,2003,30774.130859375,1
4742,130,KAZ,2004,32380.46484375,1
4743,130,KAZ,2005,32949.1328125,1
4744,130,KAZ,2006,35120.09375,1
4745,130,KAZ,2007,38539.328125,1
4746,130,KAZ,2008,40230.8359375,1
4747,130,KAZ,2009,35695.53515625,1
4748,130,KAZ,2010,37803.1796875,1
4749,130,KAZ,2011,42281.25390625,1
4750,130,KAZ,2012,43767.34765625,1
4751,130,KAZ,2013,43254.9375,1
4752,130,KAZ,2014,43454.02734375,1
4753,130,KAZ,2015,40597.640625,1
4754,130,KAZ,2016,40861.12109375,1
4755,130,KAZ,2017,42400.48828125,1
4756,130,KAZ,2018,46476.8984375,1
4757,130,KAZ,2019,45458.3984375,1
4758,130,KAZ,2020,42798.63671875,1
4759,130,KAZ,2021,41672.58203125,1
4760,131,KEN,1980,1790.0374755859375,1
4761,131,KEN,1981,1730.4669189453125,1
4762,131,KEN,1982,1664.137451171875,1
4763,131,KEN,1983,1570.3941650390625,1
4764,131,KEN,1984,1496.605224609375,1
4765,131,KEN,1985,1516.6707763671875,1
4766,131,KEN,1986,1534.775634765625,1
4767,131,KEN,1987,1358.0325927734375,1
4768,131,KEN,1988,1490.6177978515625,1
4769,131,KEN,1989,1553.515869140625,1
4770,131,KEN,1990,1514.6390380859375,1
4771,131,KEN,1991,1358.9429931640625,1
4772,131,KEN,1992,1424.816650390625,1
4773,131,KEN,1993,1424.27734375,1
4774,131,KEN,1994,1411.58642578125,1
4775,131,KEN,1995,1455.56201171875,1
4776,131,KEN,1996,1479.203369140625,1
4777,131,KEN,1997,1336.486572265625,1
4778,131,KEN,1998,1432.0465087890625,1
4779,131,KEN,1999,1321.8751220703125,1
4780,131,KEN,2000,1427.86865234375,1
4781,131,KEN,2001,1414.6280517578125,1
4782,131,KEN,2002,1389.1131591796875,1
4783,131,KEN,2003,1286.204833984375,1
4784,131,KEN,2004,1345.6751708984375,1
4785,131,KEN,2005,1423.1168212890625,1
4786,131,KEN,2006,1518.7198486328125,1
4787,131,KEN,2007,1488.06298828125,1
4788,131,KEN,2008,1428.714599609375,1
4789,131,KEN,2009,1518.25146484375,1
4790,131,KEN,2010,1604.05859375,1
4791,131,KEN,2011,1613.8375244140625,1
4792,131,KEN,2012,1549.63134765625,1
4793,131,KEN,2013,1597.08642578125,1
4794,131,KEN,2014,1669.8753662109375,1
4795,131,KEN,2015,1865.5166015625,1
4796,131,KEN,2016,1891.1651611328125,1
4797,131,KEN,2017,1882.89501953125,1
4798,131,KEN,2018,2008.374755859375,1
4799,131,KEN,2019,1849.1697998046875,1
4800,132,KIR,1980,2095.6650390625,1
4801,132,KIR,1981,2061.946533203125,1
4802,132,KIR,1982,2035.3284912109373,1
4803,132,KIR,1983,2007.33837890625,1
4804,132,KIR,1984,990.2347412109376,1
4805,132,KIR,1985,968.3308715820312,1
4806,132,KIR,1986,978.7738647460938,1
4807,132,KIR,1987,1122.543212890625,1
4808,132,KIR,1988,1095.06298828125,1
4809,132,KIR,1989,1065.425048828125,1
4810,132,KIR,1990,1042.687255859375,1
4811,132,KIR,1991,1035.4227294921875,1
4812,132,KIR,1992,1011.8717651367188,1
4813,132,KIR,1993,997.0056762695312,1
4814,132,KIR,1994,984.5606689453124,1
4815,132,KIR,1995,971.2838745117188,1
4816,132,KIR,1996,958.8185424804688,1
4817,132,KIR,1997,941.341552734375,1
4818,132,KIR,1998,925.529052734375,1
4819,132,KIR,1999,909.8333740234376,1
4820,132,KIR,2000,1722.9947509765625,1
4821,132,KIR,2001,1445.5633544921875,1
4822,132,KIR,2002,2083.115478515625,1
4823,132,KIR,2003,2128.37060546875,1
4824,132,KIR,2004,2237.9169921875,1
4825,132,KIR,2005,2874.60498046875,1
4826,132,KIR,2006,3129.09130859375,1
4827,132,KIR,2007,2791.947265625,1
4828,132,KIR,2008,3056.637451171875,1
4829,132,KIR,2009,2611.06494140625,1
4830,132,KIR,2010,2549.84130859375,1
4831,132,KIR,2011,2314.130126953125,1
4832,132,KIR,2012,2251.062744140625,1
4833,132,KIR,2013,2244.70166015625,1
4834,132,KIR,2014,2229.1572265625,1
4835,132,KIR,2015,2371.171630859375,1
4836,132,KIR,2016,2508.103271484375,1
4837,132,KIR,2017,2788.516357421875,1
4838,132,KIR,2018,2765.404541015625,1
4839,132,KIR,2019,2738.874267578125,1
4840,134,KWT,1965,167830.90625,0
4841,134,KWT,1966,158421.921875,0
4842,134,KWT,1967,146160.234375,0
4843,134,KWT,1968,140267.1875,0
4844,134,KWT,1969,131989.140625,0
4845,134,KWT,1970,98607.1796875,0
4846,134,KWT,1971,91601.828125,0
4847,134,KWT,1972,95030.6015625,0
4848,134,KWT,1973,89068.7734375,0
4849,134,KWT,1974,80477.484375,1
4850,134,KWT,1975,67539.5390625,1
4851,134,KWT,1976,75790.6171875,1
4852,134,KWT,1977,72937.96875,1
4853,134,KWT,1978,75496.9765625,1
4854,134,KWT,1979,86975.71875,1
4855,134,KWT,1980,61902.02734375,1
4856,134,KWT,1981,75527.125,1
4857,134,KWT,1982,70920.6171875,1
4858,134,KWT,1983,74848.03125,1
4859,134,KWT,1984,76132.4296875,1
4860,134,KWT,1985,69473.0703125,1
4861,134,KWT,1986,75341.5078125,1
4862,134,KWT,1987,65766.7578125,1
4863,134,KWT,1988,70763.765625,1
4864,134,KWT,1989,74088.0078125,1
4865,134,KWT,1990,43664.625,1
4866,134,KWT,1991,22705.048828125,1
4867,134,KWT,1992,42707.6953125,1
4868,134,KWT,1993,56511.625,1
4869,134,KWT,1994,70472.015625,1
4870,134,KWT,1995,93747.4921875,0
4871,134,KWT,1996,91599.9375,0
4872,134,KWT,1997,90659.625,0
4873,134,KWT,1998,104298.7890625,0
4874,134,KWT,1999,101588.875,0
4875,134,KWT,2000,103633.4453125,0
4876,134,KWT,2001,101891.359375,0
4877,134,KWT,2002,106144.3671875,0
4878,134,KWT,2003,125410.546875,0
4879,134,KWT,2004,137622.8125,0
4880,134,KWT,2005,147164.859375,0
4881,134,KWT,2006,135289.171875,0
4882,134,KWT,2007,124583.4921875,0
4883,134,KWT,2008,127059.09375,0
4884,134,KWT,2009,123849.0546875,0
4885,134,KWT,2010,131343.484375,0
4886,134,KWT,2011,127386.0703125,0
4887,134,KWT,2012,125509.9296875,0
4888,134,KWT,2013,121813.5390625,0
4889,134,KWT,2014,118295.5078125,0
4890,134,KWT,2015,118288.7578125,0
4891,134,KWT,2016,113382.15625,0
4892,134,KWT,2017,112727.90625,0
4893,134,KWT,2018,112608.2734375,0
4894,134,KWT,2019,113976.2578125,0
4895,134,KWT,2020,104990.765625,0
4896,134,KWT,2021,111590.71875,0
4897,135,KGZ,1992,18575.244140625,1
4898,135,KGZ,1993,16161.8623046875,1
4899,135,KGZ,1994,14187.3701171875,1
4900,135,KGZ,1995,11959.35546875,1
4901,135,KGZ,1996,14687.6201171875,1
4902,135,KGZ,1997,13626.2158203125,1
4903,135,KGZ,1998,13443.421875,1
4904,135,KGZ,1999,14240.7919921875,1
4905,135,KGZ,2000,14218.7294921875,1
4906,135,KGZ,2001,13377.048828125,1
4907,135,KGZ,2002,11356.841796875,1
4908,135,KGZ,2003,11948.8125,1
4909,135,KGZ,2004,12134.0830078125,1
4910,135,KGZ,2005,11343.1455078125,1
4911,135,KGZ,2006,11448.9697265625,1
4912,135,KGZ,2007,12419.20703125,1
4913,135,KGZ,2008,11698.1669921875,1
4914,135,KGZ,2009,11634.529296875,1
4915,135,KGZ,2010,10959.1318359375,1
4916,135,KGZ,2011,12259.7568359375,1
4917,135,KGZ,2012,13613.4521484375,1
4918,135,KGZ,2013,12539.205078125,1
4919,135,KGZ,2014,12512.205078125,1
4920,135,KGZ,2015,11014.9638671875,1
4921,135,KGZ,2016,11029.154296875,1
4922,135,KGZ,2017,11209.837890625,1
4923,135,KGZ,2018,11552.310546875,1
4924,135,KGZ,2019,10274.888671875,1
4925,136,LAO,1980,1165.8497314453125,1
4926,136,LAO,1981,990.9005126953124,1
4927,136,LAO,1982,993.2476196289062,1
4928,136,LAO,1983,903.6566162109376,1
4929,136,LAO,1984,786.4531860351562,1
4930,136,LAO,1985,736.4302978515625,1
4931,136,LAO,1986,738.0407104492188,1
4932,136,LAO,1987,566.4721069335938,1
4933,136,LAO,1988,517.7594604492188,1
4934,136,LAO,1989,638.60498046875,1
4935,136,LAO,1990,700.5023803710938,1
4936,136,LAO,1991,741.460205078125,1
4937,136,LAO,1992,719.6842041015625,1
4938,136,LAO,1993,721.1949462890625,1
4939,136,LAO,1994,699.7451171875,1
4940,136,LAO,1995,809.4560546875,1
4941,136,LAO,1996,903.534912109375,1
4942,136,LAO,1997,897.5841064453125,1
4943,136,LAO,1998,1121.8001708984375,1
4944,136,LAO,1999,1303.1871337890625,1
4945,136,LAO,2000,2128.75927734375,1
4946,136,LAO,2001,2226.284912109375,1
4947,136,LAO,2002,2180.485107421875,1
4948,136,LAO,2003,2094.174560546875,1
4949,136,LAO,2004,2139.42626953125,1
4950,136,LAO,2005,2435.327880859375,1
4951,136,LAO,2006,2713.00341796875,1
4952,136,LAO,2007,2617.325927734375,1
4953,136,LAO,2008,2915.68359375,1
4954,136,LAO,2009,3009.75048828125,1
4955,136,LAO,2010,4680.6591796875,1
4956,136,LAO,2011,6062.158203125,1
4957,136,LAO,2012,6226.06884765625,1
4958,136,LAO,2013,7232.08984375,1
4959,136,LAO,2014,7241.46630859375,1
4960,136,LAO,2015,10476.904296875,1
4961,136,LAO,2016,17548.0625,1
4962,136,LAO,2017,17457.09375,1
4963,136,LAO,2018,17883.236328125,1
4964,136,LAO,2019,21448.955078125,1
4965,138,LVA,1985,41184.96875,1
4966,138,LVA,1986,37956.5,1
4967,138,LVA,1987,34307.609375,1
4968,138,LVA,1988,32098.91015625,1
4969,138,LVA,1989,31921.43359375,1
4970,138,LVA,1990,32451.861328125,1
4971,138,LVA,1991,30077.275390625,1
4972,138,LVA,1992,21766.853515625,1
4973,138,LVA,1993,19032.93359375,1
4974,138,LVA,1994,18722.466796875,1
4975,138,LVA,1995,17767.048828125,1
4976,138,LVA,1996,16727.720703125,1
4977,138,LVA,1997,17026.912109375,1
4978,138,LVA,1998,18704.4453125,1
4979,138,LVA,1999,16026.9375,1
4980,138,LVA,2000,15835.4892578125,1
4981,138,LVA,2001,17240.2734375,1
4982,138,LVA,2002,17587.115234375,1
4983,138,LVA,2003,17572.220703125,1
4984,138,LVA,2004,19989.994140625,1
4985,138,LVA,2005,20851.59765625,1
4986,138,LVA,2006,20018.94140625,1
4987,138,LVA,2007,20893.67578125,1
4988,138,LVA,2008,21294.41796875,1
4989,138,LVA,2009,20432.498046875,1
4990,138,LVA,2010,23444.0234375,1
4991,138,LVA,2011,21178.919921875,1
4992,138,LVA,2012,22197.802734375,1
4993,138,LVA,2013,21644.908203125,1
4994,138,LVA,2014,20158.796875,1
4995,138,LVA,2015,20893.630859375,1
4996,138,LVA,2016,22540.109375,1
4997,138,LVA,2017,25095.15234375,1
4998,138,LVA,2018,22588.818359375,1
4999,138,LVA,2019,23499.802734375,1
5000,138,LVA,2020,21574.96875,1
5001,138,LVA,2021,22610.0625,1
5002,139,LBN,1980,11691.6796875,1
5003,139,LBN,1981,10939.7353515625,1
5004,139,LBN,1982,10454.0791015625,1
5005,139,LBN,1983,10733.302734375,1
5006,139,LBN,1984,10222.40234375,1
5007,139,LBN,1985,11796.880859375,1
5008,139,LBN,1986,11242.8896484375,1
5009,139,LBN,1987,11771.8388671875,1
5010,139,LBN,1988,10559.5380859375,1
5011,139,LBN,1989,8274.9462890625,1
5012,139,LBN,1990,7449.419921875,1
5013,139,LBN,1991,11768.6220703125,1
5014,139,LBN,1992,11438.0986328125,1
5015,139,LBN,1993,13598.716796875,1
5016,139,LBN,1994,14605.71875,1
5017,139,LBN,1995,15127.2001953125,1
5018,139,LBN,1996,15676.9287109375,1
5019,139,LBN,1997,17715.904296875,1
5020,139,LBN,1998,17706.892578125,1
5021,139,LBN,1999,17887.94140625,1
5022,139,LBN,2000,15771.43359375,1
5023,139,LBN,2001,16159.7060546875,1
5024,139,LBN,2002,15542.2578125,1
5025,139,LBN,2003,14986.431640625,1
5026,139,LBN,2004,14323.8125,1
5027,139,LBN,2005,13317.4013671875,1
5028,139,LBN,2006,12187.255859375,1
5029,139,LBN,2007,10769.8232421875,1
5030,139,LBN,2008,13911.955078125,1
5031,139,LBN,2009,17031.22265625,1
5032,139,LBN,2010,15988.59375,1
5033,139,LBN,2011,15374.5478515625,1
5034,139,LBN,2012,16164.583984375,1
5035,139,LBN,2013,15093.048828125,1
5036,139,LBN,2014,14689.4365234375,1
5037,139,LBN,2015,15535.8134765625,1
5038,139,LBN,2016,15548.5283203125,1
5039,139,LBN,2017,16343.154296875,1
5040,139,LBN,2018,15327.6201171875,1
5041,139,LBN,2019,15613.75,1
5042,140,LSO,1980,446.1210632324219,1
5043,140,LSO,1981,432.7770385742188,1
5044,140,LSO,1982,421.2940979003906,1
5045,140,LSO,1983,410.4581909179688,1
5046,140,LSO,1984,401.3716430664063,1
5047,140,LSO,1985,429.7872314453125,1
5048,140,LSO,1986,440.5403442382813,1
5049,140,LSO,1987,430.96234130859375,1
5050,140,LSO,1988,283.8717956542969,1
5051,140,LSO,1989,412.8171081542969,1
5052,140,LSO,1990,516.4927978515625,1
5053,140,LSO,1991,513.0330200195312,1
5054,140,LSO,1992,522.2479858398438,1
5055,140,LSO,1993,527.7978515625,1
5056,140,LSO,1994,574.414306640625,1
5057,140,LSO,1995,570.510498046875,1
5058,140,LSO,1996,566.7440185546875,1
5059,140,LSO,1997,547.3275756835938,1
5060,140,LSO,1998,469.1574401855469,1
5061,140,LSO,1999,677.1016845703125,1
5062,140,LSO,2000,1220.9447021484375,1
5063,140,LSO,2001,1240.2591552734375,1
5064,140,LSO,2002,1284.258056640625,1
5065,140,LSO,2003,1315.988037109375,1
5066,140,LSO,2004,1311.8392333984375,1
5067,140,LSO,2005,1560.6845703125,1
5068,140,LSO,2006,1657.3585205078125,1
5069,140,LSO,2007,2003.1351318359373,1
5070,140,LSO,2008,1814.438232421875,1
5071,140,LSO,2009,2069.263916015625,1
5072,140,LSO,2010,2207.43896484375,1
5073,140,LSO,2011,1984.8857421875,1
5074,140,LSO,2012,2071.31103515625,1
5075,140,LSO,2013,2089.957763671875,1
5076,140,LSO,2014,2128.0712890625,1
5077,140,LSO,2015,2062.8740234375,1
5078,140,LSO,2016,2214.783447265625,1
5079,140,LSO,2017,2339.218017578125,1
5080,140,LSO,2018,2276.23193359375,1
5081,140,LSO,2019,2292.675537109375,1
5082,141,LBR,1980,4994.42431640625,1
5083,141,LBR,1981,4457.7490234375,1
5084,141,LBR,1982,4321.0634765625,1
5085,141,LBR,1983,4169.8466796875,1
5086,141,LBR,1984,3627.68701171875,1
5087,141,LBR,1985,3612.750244140625,1
5088,141,LBR,1986,2837.67822265625,1
5089,141,LBR,1987,2228.896728515625,1
5090,141,LBR,1988,2799.2548828125,1
5091,141,LBR,1989,2370.04541015625,1
5092,141,LBR,1990,1157.154052734375,1
5093,141,LBR,1991,663.2403564453125,1
5094,141,LBR,1992,708.8690795898438,1
5095,141,LBR,1993,792.145751953125,1
5096,141,LBR,1994,788.2418823242188,1
5097,141,LBR,1995,765.818115234375,1
5098,141,LBR,1996,752.8101806640625,1
5099,141,LBR,1997,697.2833251953125,1
5100,141,LBR,1998,666.6287231445312,1
5101,141,LBR,1999,621.6300048828125,1
5102,141,LBR,2000,663.8469848632812,1
5103,141,LBR,2001,682.7467041015625,1
5104,141,LBR,2002,657.7357177734375,1
5105,141,LBR,2003,708.0763549804688,1
5106,141,LBR,2004,753.7446899414062,1
5107,141,LBR,2005,859.681884765625,1
5108,141,LBR,2006,851.1839599609375,1
5109,141,LBR,2007,764.0082397460938,1
5110,141,LBR,2008,649.50244140625,1
5111,141,LBR,2009,569.7686767578125,1
5112,141,LBR,2010,865.4361572265625,1
5113,141,LBR,2011,933.3718872070312,1
5114,141,LBR,2012,1005.6340942382812,1
5115,141,LBR,2013,865.9598999023438,1
5116,141,LBR,2014,1111.245361328125,1
5117,141,LBR,2015,1087.2086181640625,1
5118,141,LBR,2016,1218.7449951171875,1
5119,141,LBR,2017,1027.47900390625,1
5120,141,LBR,2018,1138.8719482421875,1
5121,141,LBR,2019,1111.5142822265625,1
5122,142,LBY,1980,36571.65234375,1
5123,142,LBY,1981,31496.046875,1
5124,142,LBY,1982,29967.91796875,1
5125,142,LBY,1983,31064.779296875,1
5126,142,LBY,1984,30011.859375,1
5127,142,LBY,1985,31925.30859375,1
5128,142,LBY,1986,32380.6953125,1
5129,142,LBY,1987,32362.779296875,1
5130,142,LBY,1988,32266.49609375,1
5131,142,LBY,1989,32548.822265625,1
5132,142,LBY,1990,33559.08984375,1
5133,142,LBY,1991,34205.09375,1
5134,142,LBY,1992,31187.70703125,1
5135,142,LBY,1993,31601.271484375,1
5136,142,LBY,1994,32000.78515625,1
5137,142,LBY,1995,32779.625,1
5138,142,LBY,1996,34042.8359375,1
5139,142,LBY,1997,35274.640625,1
5140,142,LBY,1998,33432.55078125,1
5141,142,LBY,1999,29727.833984375,1
5142,142,LBY,2000,39744.40625,1
5143,142,LBY,2001,39436.08984375,1
5144,142,LBY,2002,40007.10546875,1
5145,142,LBY,2003,38789.171875,1
5146,142,LBY,2004,39114.00390625,1
5147,142,LBY,2005,39833.86328125,1
5148,142,LBY,2006,35977.90625,1
5149,142,LBY,2007,35214.38671875,1
5150,142,LBY,2008,36052.33984375,1
5151,142,LBY,2009,40754.41015625,1
5152,142,LBY,2010,42535.72265625,1
5153,142,LBY,2011,27694.560546875,1
5154,142,LBY,2012,34297.1484375,1
5155,142,LBY,2013,36686.41015625,1
5156,142,LBY,2014,35594.42578125,1
5157,142,LBY,2015,28077.390625,1
5158,142,LBY,2016,27169.587890625,1
5159,142,LBY,2017,26532.44140625,1
5160,142,LBY,2018,27480.275390625,1
5161,142,LBY,2019,25863.947265625,1
5162,143,LTU,1985,50722.31640625,1
5163,143,LTU,1986,46390.10546875,1
5164,143,LTU,1987,48153.390625,1
5165,143,LTU,1988,50107.91796875,1
5166,143,LTU,1989,53922.453125,1
5167,143,LTU,1990,54622.75390625,1
5168,143,LTU,1991,57723.21875,1
5169,143,LTU,1992,35447.19921875,1
5170,143,LTU,1993,27852.193359375,1
5171,143,LTU,1994,24181.58984375,1
5172,143,LTU,1995,27185.998046875,1
5173,143,LTU,1996,29770.96875,1
5174,143,LTU,1997,27638.759765625,1
5175,143,LTU,1998,29860.2890625,1
5176,143,LTU,1999,25013.03515625,1
5177,143,LTU,2000,22283.806640625,1
5178,143,LTU,2001,26267.607421875,1
5179,143,LTU,2002,28268.634765625,1
5180,143,LTU,2003,29906.59765625,1
5181,143,LTU,2004,30455.98046875,1
5182,143,LTU,2005,27952.486328125,1
5183,143,LTU,2006,27100.73828125,1
5184,143,LTU,2007,30058.61328125,1
5185,143,LTU,2008,30223.072265625,1
5186,143,LTU,2009,28171.85546875,1
5187,143,LTU,2010,21040.0546875,1
5188,143,LTU,2011,22132.962890625,1
5189,143,LTU,2012,22509.189453125,1
5190,143,LTU,2013,21054.2265625,1
5191,143,LTU,2014,20573.96875,1
5192,143,LTU,2015,21786.640625,1
5193,143,LTU,2016,22514.615234375,1
5194,143,LTU,2017,24151.86328125,1
