Id_planta,Id_Entity,Code,name,capacity_mw,primary_fuel
23323,292,GBR,Knostrop Sewage Treatment Works,4.0,Biomass
23324,292,GBR,Knottingley A,5.0,Solar
23325,292,GBR,Knottingley B,2.4,Solar
23326,292,GBR,Knowlton,11.541,Solar
23327,292,GBR,Kype Muir Wind Farm,88.4,Wind
23328,292,GBR,L'Field Stewartby Landfill Site,10.7,Waste
23329,292,GBR,LADEHEAD FARM - WIND TURBINES,2.4,Wind
23330,292,GBR,LITTLE TREVEASE SOLAR PARK,5.3,Solar
23331,292,GBR,Laceby Solar Farm,27.1,Solar
23332,292,GBR,Lackford Estate Solar Park,20.9,Solar
23333,292,GBR,Lackford Landfill Scheme,1.2,Waste
23334,292,GBR,Lady Hole Farm,3.0,Solar
23335,292,GBR,Lains Farm,5.0,Solar
23336,292,GBR,Lairg,4.0,Hydro
23337,292,GBR,Lairg Wind Farm,7.5,Wind
23338,292,GBR,Lake Farm,5.0,Solar
23339,292,GBR,Lakeside EfW,37.0,Waste
23340,292,GBR,Lambrigg,6.5,Wind
23341,292,GBR,Lambs Hill,8.0,Wind
23342,292,GBR,Lamby Way Landfill Site,4.0,Waste
23343,292,GBR,Lancaster University (wind),2.0,Wind
23344,292,GBR,Land Adjacent Claypits Farm (a),5.0,Solar
23345,292,GBR,Land Adjacent Claypits Farm (b) (Birch Estate),2.3,Solar
23346,292,GBR,Land Adjacent to Thomas Swan and Co Ltd.,1.0,Biomass
23347,292,GBR,Land At  Actrees Farm,5.0,Solar
23348,292,GBR,Land At Bake Farm,5.0,Solar
23349,292,GBR,Land At Chiddinglye Farm,5.0,Solar
23350,292,GBR,Land At Court Farm,2.2,Solar
23351,292,GBR,Land At Cwm Bargoed,5.0,Solar
23352,292,GBR,Land At Debdale Lane,5.0,Solar
23353,292,GBR,Land At Ferry Farm,10.0,Solar
23354,292,GBR,Land At Guston Court Farm,5.0,Solar
23355,292,GBR,Land At Potash Farm,7.0,Solar
23356,292,GBR,Land At Rymes Farm (Phase 1),6.9,Solar
23357,292,GBR,Land At Rymes Farm (Phase 2)/Grange Solar Farm,6.8,Solar
23358,292,GBR,Land At Swanland Road,5.0,Solar
23359,292,GBR,Land East Of Honeysome Road,4.6,Solar
23360,292,GBR,Land East Of Wadbrook Farm,5.0,Solar
23361,292,GBR,Land East of Horton Road,8.5,Solar
23362,292,GBR,Land East of Lawn Lane,5.0,Solar
23363,292,GBR,Land East of White Horse Lane,5.0,Solar
23364,292,GBR,Land NW Of Pickhill Bridge Farm,3.6,Solar
23365,292,GBR,Land North East Of Penrose Far,1.5,Solar
23366,292,GBR,Land North of Chiltern Greeen,5.0,Solar
23367,292,GBR,Land North of Sandhutton Lane,5.0,Solar
23368,292,GBR,Land North of the Wood at Averill Farm,5.0,Solar
23369,292,GBR,Land Off Folly Lane,5.0,Solar
23370,292,GBR,Land Off Ingarsby Lane,2.1,Solar
23371,292,GBR,Land On The East Side Of Fosse Way,10.0,Solar
23372,292,GBR,Land Opposite Tyn Y Pistyll,5.0,Solar
23373,292,GBR,Land Parcel North of Goddards,5.0,Solar
23374,292,GBR,Land South East Of Water Treatment Works Bridge End,1.5,Biomass
23375,292,GBR,Land South Of Bryn Cyrnau Isaf (resubmission),5.9,Solar
23376,292,GBR,Land South Off Ollerton Road,4.2,Solar
23377,292,GBR,Land South West Of Apollo Business Park,1.7,Solar
23378,292,GBR,Land South of Highfield House,5.0,Solar
23379,292,GBR,Land South of Knock Lane,4.0,Solar
23380,292,GBR,Land South of Pogmore Spinney,5.0,Solar
23381,292,GBR,Land To The East Of Back Lane,5.0,Solar
23382,292,GBR,Land To The North Of Dairy House Farm,3.4,Solar
23383,292,GBR,Land To The North Of Moor Farm,3.8,Solar
23384,292,GBR,Land To The South Of Todderstaffe,4.5,Solar
23385,292,GBR,Land West Of Hunger Hill Farm,5.0,Solar
23386,292,GBR,Land West Side of Axe and Cleaver Lane,5.0,Solar
23387,292,GBR,Land West of Parsonage Wood,4.2,Solar
23388,292,GBR,Land West of Roberts Wall Far,2.5,Solar
23389,292,GBR,Land adjacent to Church Road,3.5,Solar
23390,292,GBR,Land approx 75m South of 141,20.0,Wind
23391,292,GBR,Land at Ash Row Farm,5.0,Solar
23392,292,GBR,Land at Barnham,1.0,Solar
23393,292,GBR,Land at Beech Farm,4.6,Solar
23394,292,GBR,Land at Biggin Lane,5.0,Solar
23395,292,GBR,Land at Box Road,2.2,Solar
23396,292,GBR,Land at Carnegie Road,20.0,Storage
23397,292,GBR,Land at Darran Farm,2.6,Solar
23398,292,GBR,Land at Dayfields Farm,4.7,Solar
23399,292,GBR,Land at East Farm - extension,6.0,Solar
23400,292,GBR,Land at Five Oaks Farm,5.0,Solar
23401,292,GBR,Land at Gilley's Mill Dam,5.0,Solar
23402,292,GBR,Land at Grange Farm,1.1,Biomass
23403,292,GBR,Land at Green Farm,1.0,Solar
23404,292,GBR,Land at Heywood Grange,8.4,Solar
23405,292,GBR,Land at High Point Farm,4.5,Solar
23406,292,GBR,Land at Hill Farm,1.2,Solar
23407,292,GBR,Land at Ingles Hill Farm,3.0,Solar
23408,292,GBR,Land at Lostock Works (Northwich Facility),5.0,Biomass
23409,292,GBR,Land at Meadow Farm,5.0,Solar
23410,292,GBR,Land at Mill Farm,1.0,Solar
23411,292,GBR,Land at Morfa Camp,2.8,Solar
23412,292,GBR,Land at Newlands Farm,5.0,Solar
23413,292,GBR,Land at Oldstone Farm,5.0,Solar
23414,292,GBR,Land at Overside and Greenwellheads Farms,9.2,Wind
23415,292,GBR,Land at Poles Hole Farm,6.8,Solar
23416,292,GBR,Land at Pollington Airfield,5.0,Solar
23417,292,GBR,Land at Soho Farm,1.5,Solar
23418,292,GBR,Land at Stalbridge Park,5.0,Solar
23419,292,GBR,Land at Sutor Farm,5.0,Solar
23420,292,GBR,Land at Tangmere Airfield,5.0,Solar
23421,292,GBR,Land at Whatton Road,1.5,Solar
23422,292,GBR,Land at Woodhouse Farm,5.0,Solar
23423,292,GBR,Land at Wreay,5.0,Solar
23424,292,GBR,Land between Orton Park Farm,6.4,Solar
23425,292,GBR,Land east of Littledown Business Park,6.2,Solar
23426,292,GBR,Land near Ventonteague (Resubmission),2.3,Wind
23427,292,GBR,Land north of Ashton Road,4.0,Solar
23428,292,GBR,Land of Green Lane,5.8,Solar
23429,292,GBR,Land of coal pit lane,5.0,Solar
23430,292,GBR,Land off Ford Lane,4.7,Solar
23431,292,GBR,Land off Hooklands Lane,5.0,Solar
23432,292,GBR,Land off Moss Land (resubmission),5.0,Solar
23433,292,GBR,Land off Moss Side Lane (resubmission),5.0,Solar
23434,292,GBR,Land south of Brick Kiln Road,5.0,Solar
23435,292,GBR,Land to North West of Lodge Farm (Park Farm),4.0,Solar
23436,292,GBR,Land to the East of Burton Lane,2.6,Solar
23437,292,GBR,Land to the north and south of Cakers Lane (Wilsom),11.0,Solar
23438,292,GBR,Land to the south of Hill Farm (resubmission),6.8,Solar
23439,292,GBR,Land to the west of Ashfordby Business Park,3.5,Solar
23440,292,GBR,Land to the west of Clay Hill Pit / Larport Farm,20.0,Storage
23441,292,GBR,Land west of Welton Road,4.4,Solar
23442,292,GBR,Landmead Farm (East Hanney),46.0,Solar
23443,292,GBR,Lands West of Belfast Road,10.0,Solar
23444,292,GBR,Langage,905.0,Gas
23445,292,GBR,Langage Solar Farm,5.0,Solar
23446,292,GBR,Langar Lane,10.0,Solar
23447,292,GBR,Langenhoe Solar Farm,21.3,Solar
23448,292,GBR,Langford Solar Farm,13.1835,Solar
23449,292,GBR,Langford Wind Farm,20.0,Wind
23450,292,GBR,Langhope Rig,16.0,Wind
23451,292,GBR,Langlands Solar Farm,2.1,Solar
23452,292,GBR,Langley,8.0,Wind
23453,292,GBR,Langley Hall Farm,2.4,Solar
23454,292,GBR,Langley Priory Solar Farm,2.024,Solar
23455,292,GBR,Langstone Court Road Solar Farm,2.5,Solar
23456,292,GBR,Langton (FIT),4.3472,Solar
23457,292,GBR,Langunnett,6.174,Solar
23458,292,GBR,Langwell Estate hydro scheme,1.2,Hydro
23459,292,GBR,Lascar Works,20.0,Storage
23460,292,GBR,Lathom (Pilkington Technical Centre),2.5,Solar
23461,292,GBR,Laughton Level,7.0,Solar
23462,292,GBR,Laurelhill,8.5,Solar
23463,292,GBR,Lawrence End Park,5.0,Solar
23464,292,GBR,Lawrence Landfill,1.6,Wind
23465,292,GBR,Ld NW Of Ratcliffe House Farm,3.5,Solar
23466,292,GBR,Leacann Hydro,1.0,Hydro
23467,292,GBR,Lednock,3.0,Hydro
23468,292,GBR,Lee Farm,5.0,Solar
23469,292,GBR,Lee Moor,4.9873,Solar
23470,292,GBR,Leeming Bar (Waste AD),1.5,Biomass
23471,292,GBR,Lendrum's Bridge,5.9,Wind
23472,292,GBR,Lendrum's Bridge Extension,7.3,Wind
23473,292,GBR,Lerwick,67.0,Oil
23474,292,GBR,Levenmouth demonstration turbine (Fife Energy Park),7.0,Wind
23475,292,GBR,Levenseat EfW,12.5,Biomass
23476,292,GBR,Leverton Farm - Energy Barn,10.0,Storage
23477,292,GBR,Leverton Ings,12.0,Solar
23478,292,GBR,Liberty Steel Dalzell,17.0,Biomass
23479,292,GBR,Liberty Steel Power Station,9.0,Biomass
23480,292,GBR,Liddeston Ridge Solar Park (Milford Haven),5.0,Solar
23481,292,GBR,Lidsey Landfill,1.4,Waste
23482,292,GBR,Lilbourne Wind Farm,10.0,Wind
23483,292,GBR,Limberlost,1.594,Solar
23484,292,GBR,Limes Farm Wickham Solar,5.7551,Solar
23485,292,GBR,Lincoln EFW,16.4,Waste
23486,292,GBR,Lincoln Farm,11.4,Solar
23487,292,GBR,Lincoln Landfill Scheme,2.0,Waste
23488,292,GBR,Lincs,270.0,Wind
23489,292,GBR,Lindhurst,9.0,Wind
23490,292,GBR,Lindridge Farm,5.0,Solar
23491,292,GBR,Ling Hall 1,3.0,Waste
23492,292,GBR,Lissett,29.95,Wind
23493,292,GBR,Little Barford,720.0,Gas
23494,292,GBR,Little Barford GT,17.0,Gas
23495,292,GBR,Little Belhus Restoration Site,1.0,Wind
23496,292,GBR,Little Byth,4.5,Wind
23497,292,GBR,Little Cheyne Court,59.8,Wind
23498,292,GBR,Little Irchester,4.67896,Solar
23499,292,GBR,Little Morton Solar Farm,14.3,Solar
23500,292,GBR,Little Neath,5.1,Solar
23501,292,GBR,Little Raith Farm,25.0,Wind
23502,292,GBR,Little White Alice Solar Park,1.3,Solar
23503,292,GBR,Littlebourne,17.0,Solar
23504,292,GBR,Littleton,12.1,Solar
23505,292,GBR,Littlewood Farm,14.0,Solar
23506,292,GBR,Littlewood Lane Solar,5.0,Solar
23507,292,GBR,Liverton Farm,4.8,Solar
23508,292,GBR,Livishie,17.0,Hydro
23509,292,GBR,Llanbabo Wind Farm,20.4,Wind
23510,292,GBR,Llancadle Farm,5.0,Solar
23511,292,GBR,Llancayo Solar Farm,3.9,Solar
23512,292,GBR,Llandinam Windfarm,31.0,Wind
23513,292,GBR,Llandulas Landfill Scheme,2.9,Waste
23514,292,GBR,Llangwyryfon,9.35,Wind
23515,292,GBR,Llwyn Du Solar Farm,8.0,Solar
23516,292,GBR,Llyn Alaw,20.4,Wind
23517,292,GBR,Llyn Brianne Dam,4.4,Hydro
23518,292,GBR,Llyn Celyn,4.5,Hydro
23519,292,GBR,Llynfi Afan Renewable Energy Park,6.0,Wind
23520,292,GBR,Llynfi Renewable Energy Park  Land at Mynydd Caerau,18.0,Wind
23521,292,GBR,Loch An Laoigh Hydro,1.0,Hydro
23522,292,GBR,Loch Carnan  South Uist,9.0,Oil
23523,292,GBR,Loch Dubh,1.2,Hydro
23524,292,GBR,Loch Eilde Mor Hydro (Kinlochleven extension),2.0,Hydro
23525,292,GBR,Loch Ericht,2.2,Hydro
23526,292,GBR,Loch Gair,6.0,Hydro
23527,292,GBR,Loch Sminig Wind Project,2.7,Wind
23528,292,GBR,Lochay,46.0,Hydro
23529,292,GBR,Lochay Compensation Set,2.0,Hydro
23530,292,GBR,Lochcarnan Community Windfarm,6.9,Wind
23531,292,GBR,Lochelbank,9.6,Wind
23532,292,GBR,Lochend  Wind Farm,9.2,Wind
23533,292,GBR,Lochhead,2.0,Waste
23534,292,GBR,Lochhead,6.0,Wind
23535,292,GBR,Lochhead Landfill CHP,1.7,Biomass
23536,292,GBR,Lochhead Landfill Scheme,2.0,Waste
23537,292,GBR,Lochluichart,69.0,Wind
23538,292,GBR,Lochluichart (Extension),18.0,Wind
23539,292,GBR,Lockleaze Energy Storage,15.0,Storage
23540,292,GBR,Lodge Farm (Broughton),2.4,Solar
23541,292,GBR,Lodge Farm (Poulshot),14.5,Solar
23542,292,GBR,Lodge Farm - Orston,12.4,Solar
23543,292,GBR,Lodge Farm 1,1.0,Wind
23544,292,GBR,Loftsome Bridge,1.3,Wind
23545,292,GBR,Loicher Lane,8.0,Biomass
23546,292,GBR,London Array,630.0,Wind
23547,292,GBR,London Southend Airport (resubmission),2.5,Solar
23548,292,GBR,Long Hill Road,2.0,Wind
23549,292,GBR,Long Meadow Farm,4.1,Solar
23550,292,GBR,Long Mountain,27.6,Wind
23551,292,GBR,Long Sutton Butterfly And Wildlife Park,1.7,Solar
23552,292,GBR,Long Sutton Butterfly And Wildlife Park (extension),1.0,Solar
23553,292,GBR,Longlands Lane,1.5,Wind
23554,292,GBR,Longpark,38.0,Wind
23555,292,GBR,Longreach STW - extension,1.1,Waste
23556,292,GBR,Loscar,4.5,Wind
23557,292,GBR,Lough Hill,7.8,Wind
23558,292,GBR,Lount solar farm,2.8,Solar
23559,292,GBR,Lount/Smoile,1.1,Waste
23560,292,GBR,Lovedean Farm,4.5,Solar
23561,292,GBR,Low Spinney,8.2,Wind
23562,292,GBR,Lowbrook Farm Anaerobic Digester (Farm AD),1.3,Biomass
23563,292,GBR,Lowca Wind Farm,4.7,Wind
23564,292,GBR,Lower Basset Down Farm,10.5,Solar
23565,292,GBR,Lower Bodiniel Farm,5.0,Solar
23566,292,GBR,Lower Coombe Farm (Bean Field),1.0,Solar
23567,292,GBR,Lower Coombe Farm Solar,1.0,Solar
23568,292,GBR,Lower End Farm,4.9,Solar
23569,292,GBR,Lower House,8.22,Solar
23570,292,GBR,Lower Marsh Farm,5.0,Solar
23571,292,GBR,Lower Melville Wood,1.0,Waste
23572,292,GBR,Lower Pennington Farm,2.7,Solar
23573,292,GBR,Lower Severalls Farm,10.8,Solar
23574,292,GBR,Lower Slade Farm,4.1,Solar
23575,292,GBR,Lower Stanley Farm,4.0,Solar
23576,292,GBR,Lower Ufford Lane,1.1,Solar
23577,292,GBR,Lower Venn Farm,5.0,Solar
23578,292,GBR,Lowther Farms,1.8,Solar
23579,292,GBR,Lubreoch,4.0,Hydro
23580,292,GBR,Lune Power,2.0,Waste
23581,292,GBR,Luscott Barton,13.0,Solar
23582,292,GBR,Luson Farm,1.9,Solar
23583,292,GBR,Lussa,2.4,Hydro
23584,292,GBR,Lynemouth,26.0,Wind
23585,292,GBR,Lynn,97.0,Wind
23586,292,GBR,Lynt Farm,27.0,Solar
23587,292,GBR,Lyreco - Telford Distribution Centre,3.8,Solar
23588,292,GBR,M1 J18 Wind Turbines,4.0,Wind
23589,292,GBR,M1 Wind Farm,7.2,Wind
23590,292,GBR,MALMAYNES HALL FARM,12.0,Solar
23591,292,GBR,MMD Shipping Services,1.2,Solar
23592,292,GBR,MOD Lyneham,69.8,Solar
23593,292,GBR,MSD Cramlington,4.0,Wind
23594,292,GBR,Mackies Dairy PV,1.8,Solar
23595,292,GBR,Macphie of Glenbervie,1.2,Biomass
23596,292,GBR,Maentwrog,35.3,Hydro
23597,292,GBR,Maerdy,24.0,Wind
23598,292,GBR,Maes Bach,4.5594,Solar
23599,292,GBR,Maesgwyn,26.0,Wind
23600,292,GBR,Maesgwyn Wind Farm - extension,2.5,Wind
23601,292,GBR,Maesgwyn solar farm,7.5,Solar
23602,292,GBR,Magherafelt,1.0,Wind
23603,292,GBR,Mains of Hatton,2.4,Wind
23604,292,GBR,Majors Hill/Turners Hill Solar Farm,1.1,Solar
23605,292,GBR,Maldie,4.0,Hydro
23606,292,GBR,Malmesbury Solar,5.0,Solar
23607,292,GBR,Mamhilad Solar Farm,5.0,Solar
23608,292,GBR,Manmoel Road Solar Park,4.1,Solar
23609,292,GBR,Manor Farm (Castle Cary),1.8,Solar
23610,292,GBR,Manor Farm (Dorset),5.0,Solar
23611,292,GBR,Manor Farm (Farm AD),1.5,Biomass
23612,292,GBR,Manor Farm (Horton),5.0,Solar
23613,292,GBR,Manor Farm (Keinton Mandeville),1.0,Solar
23614,292,GBR,Manor Farm (Monmouthshire),10.5,Solar
23615,292,GBR,Manor Farm (Wiltshire) - resubmission,6.3,Solar
23616,292,GBR,Manor Farm - Pertenhall,15.0,Solar
23617,292,GBR,Manor Farm - Shripney,5.0,Solar
23618,292,GBR,Manor Farm Eggington,4.992,Solar
23619,292,GBR,Manston,9.831,Solar
23620,292,GBR,Manston Solar Farm extension (Westwood),9.2,Solar
23621,292,GBR,March,1.5,Wind
23622,292,GBR,Marchington Solar Farm,4.3,Solar
23623,292,GBR,Marchwood,842.0,Gas
23624,292,GBR,Marchwood ERF,16.0,Waste
23625,292,GBR,Margam Green Energy Plant,40.0,Biomass
23626,292,GBR,Margate,3.366,Solar
23627,292,GBR,Mark Hill,56.0,Wind
23628,292,GBR,Mark's Quarry,1.0,Waste
23629,292,GBR,Markinch CHP,65.0,Cogeneration
23630,292,GBR,Markley Group (Premiere Kitckens) Biomass,2.1,Biomass
23631,292,GBR,Marley Thatch Solar Farm,6.3,Solar
23632,292,GBR,Marr Windfarm,8.0,Wind
23633,292,GBR,Marsh Farm,14.0,Solar
23634,292,GBR,Marsh Farm  (Farm AD),1.4,Biomass
23635,292,GBR,Marsh Farm Hilperton,9.1,Solar
23636,292,GBR,Marsh House Solar Park,5.5,Solar
23637,292,GBR,Marshborough Farm solar park (resubmission),5.0,Solar
23638,292,GBR,Marshill Farm,1.5,Wind
23639,292,GBR,Marshwood Farm,1.8,Solar
23640,292,GBR,Marston,4.51136,Solar
23641,292,GBR,Marston Vale Country Park Wind Turbine,1.5,Wind
23642,292,GBR,Masons Power Plant Landfill Scheme,5.5,Waste
23643,292,GBR,Maw Green Landfill Site,1.6,Waste
23644,292,GBR,Maw Green Landfill Site  Cheshire (Extension),2.0,Waste
23645,292,GBR,Mawdesley Moss,2.3,Wind
23646,292,GBR,May Farm Anaerobic Digester (Farm AD),2.4,Biomass
23647,292,GBR,Mayton Wood Landfill Site,1.5,Waste
23648,292,GBR,McCain Foods AD Plant (AD),1.0,Biomass
23649,292,GBR,Meadow Farm (Thorpe Lanton),4.998,Solar
23650,292,GBR,Meadow Hall Power,1.1,Waste
23651,292,GBR,Meall an Tuirc Wind Farm,17.0,Wind
23652,292,GBR,Medway,700.0,Gas
23653,292,GBR,Meece Landfill,1.3,Waste
23654,292,GBR,Meikle Carewe,10.2,Wind
23655,292,GBR,Melton Waste Park (resubmission),5.0,Wind
23656,292,GBR,Mendennick Solar,2.64,Solar
23657,292,GBR,Mepal CHP,14.4,Biomass
23658,292,GBR,Merevale & Blyth Estate (Waste AD),2.0,Biomass
23659,292,GBR,Merston,4.999,Solar
23660,292,GBR,Meteor Business Park,1.5,Storage
23661,292,GBR,Metheringham Heath (Farm AD),6.5,Biomass
23662,292,GBR,Methlick Farmers Wind Energy Project,12.0,Wind
23663,292,GBR,Mid Hill,75.9,Wind
23664,292,GBR,Mid Hill I,57.5,Wind
23665,292,GBR,Mid Suffolk Home Solar Scheme,4.8,Solar
23666,292,GBR,Middle Balbeggie,5.0,Solar
23667,292,GBR,Middle Balbeggie,4.0,Wind
23668,292,GBR,Middle Muir Wind Farm,51.0,Wind
23669,292,GBR,Middle Treworder Farm,5.0,Solar
23670,292,GBR,Middlemoor,54.0,Wind
23671,292,GBR,Middleton,12.0,Wind
23672,292,GBR,Middlewick,20.7,Wind
23673,292,GBR,Milborne Port Solar Farm,4.2,Solar
23674,292,GBR,Mill Farm (resubmission),5.0,Solar
23675,292,GBR,Mill Hill Farm,5.0,Solar
23676,292,GBR,Millar Farm,7.21088,Solar
23677,292,GBR,Millennium,65.0,Wind
23678,292,GBR,Millennium Extension,10.0,Wind
23679,292,GBR,Millennium Windfarm,40.0,Wind
23680,292,GBR,Millerhill AD (Waste AD),1.5,Biomass
23681,292,GBR,Millour Hill Community Windfarm (Extension) resubmission,6.4,Wind
23682,292,GBR,Millour Hill Community Windfarm (Re-submission),18.0,Wind
23683,292,GBR,Milton Keynes Waste Recovery Park,7.0,Biomass
23684,292,GBR,Milton Keynes Wind Farm,14.0,Wind
23685,292,GBR,Milton Landfill Site,2.0,Waste
23686,292,GBR,Milton of Fisherie Wind Cluster,4.6,Wind
23687,292,GBR,Mingay Farm - extension,19.3,Solar
23688,292,GBR,Minnygap (Resubmission),25.0,Wind
23689,292,GBR,Minsca,36.8,Wind
23690,292,GBR,Minsworth Sewage Treatment Works,9.7,Waste
23691,292,GBR,Misson Solar Farm,5.0,Solar
23692,292,GBR,Moel Maelogen A,2.6,Wind
23693,292,GBR,Moel Maelogen A Phase 2,11.7,Wind
23694,292,GBR,Mogden STW,5.8,Waste
23695,292,GBR,Molehill Farm,18.0,Solar
23696,292,GBR,Molly Mountain,15.0,Wind
23697,292,GBR,Monan Hill Wind Turbines,1.5,Wind
23698,292,GBR,Moneystone Quarry Solar Farm (resubmission),5.0,Solar
23699,292,GBR,Monksham Solar Farm,10.7,Solar
23700,292,GBR,Monnaboy Wind Farm,12.0,Wind
23701,292,GBR,Monty's Farm  Taunton,4.61032,Solar
23702,292,GBR,Moor House Wind Farm (resubmission),12.0,Wind
23703,292,GBR,Moorhouse Farm,1.0,Wind
23704,292,GBR,Moorhouse Farm,5.0,Solar
23705,292,GBR,Moorhouse Lane - resubmission,1.8,Solar
23706,292,GBR,Morayhill AD,2.0,Biomass
23707,292,GBR,Morfa Farm,2.0,Solar
23708,292,GBR,Mornflake Oats Wind Turbine,2.3,Wind
23709,292,GBR,Morrisons roof mounted solar,2.0,Solar
23710,292,GBR,Morton House (Marchington),6.2,Solar
23711,292,GBR,Morton Wood Farm,4.8,Solar
23712,292,GBR,Moss Thorn Farm,5.8,Solar
23713,292,GBR,Mossmorran,4.6,Wind
23714,292,GBR,Mount Farm,22.0,Solar
23715,292,GBR,Mount Mill Farm - resubmission,12.0,Solar
23716,292,GBR,Mountsorrel Landfill Site,1.6,Waste
23717,292,GBR,Moy,60.0,Wind
23718,292,GBR,Mucking Gas 2 Landfill Scheme,3.8,Waste
23719,292,GBR,Mucking Gas 3 Landfill Scheme,3.9,Waste
23720,292,GBR,Mucomir,1.75,Hydro
23721,292,GBR,Muirake,4.6,Wind
23722,292,GBR,Muirhall,12.3,Wind
23723,292,GBR,Muirhall Extension,6.8,Wind
23724,292,GBR,Muirhall South,8.3,Wind
23725,292,GBR,Mullardoch Tunnel,2.4,Hydro
23726,292,GBR,Munceys Farm,31.6,Solar
23727,292,GBR,Mynydd Brombil,8.0,Wind
23728,292,GBR,Mynydd Bwllfa Wind Farm - Resubmission,22.5,Wind
23729,292,GBR,Mynydd Clogau,14.5,Wind
23730,292,GBR,Mynydd Gorddu,10.2,Wind
23731,292,GBR,Mynydd Portref,9.35,Wind
23732,292,GBR,Mynydd Portref Wind Farm extension,12.0,Wind
23733,292,GBR,Mynydd Y Gwair Wind Farm (resubmission),32.8,Wind
23734,292,GBR,Mynydd Y Gwrhyd Windfarm (resubmission),4.7,Wind
23735,292,GBR,Mynydd y Betws,34.5,Wind
23736,292,GBR,Myres Hill,1.8,Wind
23737,292,GBR,Myreton Crossroads,1.6,Wind
23738,292,GBR,NEILSTON WIND FARM,9.2,Wind
23739,292,GBR,NI Cluster Lough Road,5.39904,Solar
23740,292,GBR,NI Cluster Moira Road,5.93712,Solar
23741,292,GBR,NOTTINGTON LANE SOLAR FARM,5.0,Solar
23742,292,GBR,Nancrossa Farm solar park,6.0,Solar
23743,292,GBR,Nant,15.0,Hydro
23744,292,GBR,Nant y Caws Landfill Site,1.4,Waste
23745,292,GBR,Nanteague Farm,7.7,Solar
23746,292,GBR,Nanterrow Farm,4.7,Solar
23747,292,GBR,Nanthenfoel Farms,5.0,Solar
23748,292,GBR,Narborough Landfill,2.7,Waste
23749,292,GBR,Nash Waste Water Treatment Works Turbine,2.5,Wind
23750,292,GBR,Natewood Farm,8.9,Solar
23751,292,GBR,National Wind Turbine Test Site,4.7,Wind
23752,292,GBR,Nectar Way Regional Distribution Centre,1.0,Solar
23753,292,GBR,Nefyn (Tyddyn Cae),4.92154,Solar
23754,292,GBR,Ness point Wind Turbine 1,2.3,Wind
23755,292,GBR,Nether Mill Farm (resubmission),3.1,Solar
23756,292,GBR,Nethercott Farm,1.5,Wind
23757,292,GBR,Netherfield Lane,19.7,Solar
23758,292,GBR,Netherton of Windyhills,4.6,Wind
23759,292,GBR,Netley Landfill Site  Hampshire (Extension),1.2,Waste
23760,292,GBR,Nevis Range,1.1,Hydro
23761,292,GBR,New Albion Wind Farm,14.4,Wind
23762,292,GBR,New Barn Farm - Burnley,4.5,Wind
23763,292,GBR,New Holland,1.0,Wind
23764,292,GBR,New Mains of Guynd,3.98784,Solar
23765,292,GBR,New Rendy Farm,4.8,Solar
23766,292,GBR,New Row Farm,3.9,Solar
23767,292,GBR,New Stone House,12.5,Solar
23768,292,GBR,Newlands Farm (East Devon),5.0,Solar
23769,292,GBR,Newlands Farm Solar Park,4.99928,Solar
23770,292,GBR,Newlincs EfW,3.2,Waste
23771,292,GBR,Newnham Estate,14.0,Solar
23772,292,GBR,Newnton Dairy,7.176,Solar
23773,292,GBR,Newport (Began Road),4.9,Solar
23774,292,GBR,Newry Biomass Phase 1 (Gasification),2.0,Biomass
23775,292,GBR,Newstead and Annesley Wind Turbine,1.5,Wind
23776,292,GBR,Newthorpe Wind Turbine,2.5,Wind
23777,292,GBR,Newton Down,5.0,Wind
23778,292,GBR,Newton Downs Farm,5.0,Solar
23779,292,GBR,Newton Ferrers,19.501,Solar
23780,292,GBR,Newton Margate,1.5,Solar
23781,292,GBR,Newton Marsh Wind Project,4.6,Wind
23782,292,GBR,Next Distribution Centre Doncaster,2.5,Solar
23783,292,GBR,Ninnis Farm Solar,5.0,Solar
23784,292,GBR,Nissan Motors Plant Extn,2.0,Wind
23785,292,GBR,Nissan Test Track,4.8,Solar
23786,292,GBR,Nissan Wind Farm,4.0,Wind
23787,292,GBR,Noble Foods,1.5,Wind
23788,292,GBR,Noriker Power Staunch,20.0,Storage
23789,292,GBR,Norlands Lane Landfill Site,2.7,Waste
23790,292,GBR,Norlands Lane Landfill Site (Extension),4.0,Waste
23791,292,GBR,Norrington,11.145,Solar
23792,292,GBR,North Creake Airfield (Resubmission),20.0,Solar
23793,292,GBR,North East Energy Recovery Centre (adjacent to Teesside EfW),21.0,Waste
23794,292,GBR,North East of Ainderby Steeple,5.9,Solar
23795,292,GBR,North Farm (Spetisbury),11.6,Solar
23796,292,GBR,North Hoyle,60.0,Wind
23797,292,GBR,North Moor Farm AD Plant (Farm AD),4.0,Biomass
23798,292,GBR,North Norfolk Business Centre Solar Park,11.0,Solar
23799,292,GBR,North Of Field Barn,1.0,Solar
23800,292,GBR,North Pickenham,14.4,Wind
23801,292,GBR,North Pickenham Airfield,4.0,Wind
23802,292,GBR,North Quay ERF,18.3,Waste
23803,292,GBR,North Red Bog,1.6,Wind
23804,292,GBR,North Rhins,22.0,Wind
23805,292,GBR,North Steads Wind Farm,18.5,Wind
23806,292,GBR,North Tamar Environ Project - Holsworthy  (Farm AD),1.4,Biomass
23807,292,GBR,North Tenement,5.0,Solar
23808,292,GBR,North Wayton Farm,5.0,Solar
